"holiday","temp","hum","windspeed","year","month","date","cnt","over_load","seasons","weather_cond","wkday","bizday","hour","mnth"
0,-0.919145895092722,-1.22961200146224,1.86203995489513,2011,11,17,195,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.919145895092722,-1.07411505540558,1.61845695404868,2011,11,17,399,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.919145895092722,-1.22961200146224,0.0318978780656464,2011,11,17,307,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-1.02301171805486,-0.918618109348932,0.276298271532379,2011,11,17,217,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-1.02301171805486,-1.07411505540558,0.764281665845554,2011,11,17,169,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.02301171805486,-1.07411505540558,0.519881272378821,2011,11,17,116,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.23074336397914,-0.55579190188341,0.519881272378821,2011,11,17,84,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.23074336397914,-0.55579190188341,0.276298271532379,2011,11,17,58,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.23074336397914,-0.76312116329228,-0.211685122780796,2011,11,18,30,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","0-3 hr","Nov"
0,-1.23074336397914,-0.97045042470115,1.13047355973551,2011,11,18,10,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","0-3 hr","Nov"
0,-1.33460918694128,-0.97045042470115,0.276298271532379,2011,11,18,10,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","0-3 hr","Nov"
0,-1.33460918694128,-1.1259473707578,0.764281665845554,2011,11,18,2,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","0-3 hr","Nov"
0,-1.43847500990342,-0.97045042470115,-0.211685122780796,2011,11,18,5,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","4-7 hr","Nov"
0,-1.43847500990342,-0.97045042470115,-0.456085516247529,2011,11,18,22,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","4-7 hr","Nov"
0,-1.43847500990342,-0.97045042470115,-0.821460017517193,2011,11,18,71,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","4-7 hr","Nov"
0,-1.43847500990342,-0.97045042470115,-0.211685122780796,2011,11,18,216,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","4-7 hr","Nov"
0,-1.43847500990342,-0.97045042470115,0.0318978780656464,2011,11,18,375,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","8-11 hr","Nov"
0,-1.23074336397914,-1.1259473707578,0.0318978780656464,2011,11,18,213,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","8-11 hr","Nov"
0,-1.23074336397914,-1.1259473707578,0.764281665845554,2011,11,18,115,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","8-11 hr","Nov"
0,-1.02301171805486,-1.38510894751889,-0.456085516247529,2011,11,18,140,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","8-11 hr","Nov"
0,-0.919145895092722,-1.54060589357554,-1.5538438052971,2011,11,18,165,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.815280072130582,-1.64427052427998,0.276298271532379,2011,11,18,177,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.815280072130582,-1.64427052427998,-0.456085516247529,2011,11,18,154,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.815280072130582,-1.74793515498441,-0.456085516247529,2011,11,18,178,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.815280072130582,-1.74793515498441,-0.456085516247529,2011,11,18,209,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.919145895092722,-1.64427052427998,-0.456085516247529,2011,11,18,378,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Nov"
0,-1.02301171805486,-1.38510894751889,-0.211685122780796,2011,11,18,328,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Nov"
0,-1.126877541017,-1.1259473707578,-0.211685122780796,2011,11,18,190,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","16-19 hr","Nov"
0,-1.126877541017,-0.76312116329228,0.0318978780656464,2011,11,18,137,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.126877541017,-0.76312116329228,-0.211685122780796,2011,11,18,111,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.23074336397914,-0.55579190188341,-0.699668517093971,2011,11,18,97,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.23074336397914,-0.141133379065671,-0.456085516247529,2011,11,18,59,FALSE,"winter","Clear or Few Cloudy","friday","neither weekend nor holiday","20-23 hr","Nov"
0,-1.23074336397914,-0.34846264047454,0.0318978780656464,2011,11,19,53,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","0-3 hr","Nov"
0,-1.23074336397914,-0.55579190188341,0.886073166268775,2011,11,19,35,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","0-3 hr","Nov"
0,-1.33460918694128,-0.34846264047454,-0.211685122780796,2011,11,19,46,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","0-3 hr","Nov"
0,-1.23074336397914,-0.76312116329228,0.519881272378821,2011,11,19,15,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","0-3 hr","Nov"
0,-1.23074336397914,-0.76312116329228,1.13047355973551,2011,11,19,8,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","4-7 hr","Nov"
0,-1.33460918694128,-0.34846264047454,0.519881272378821,2011,11,19,2,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","4-7 hr","Nov"
0,-1.33460918694128,-0.141133379065671,1.13047355973551,2011,11,19,12,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","4-7 hr","Nov"
0,-1.33460918694128,-0.141133379065671,0.519881272378821,2011,11,19,41,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","4-7 hr","Nov"
0,-1.23074336397914,-0.34846264047454,0.519881272378821,2011,11,19,92,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","8-11 hr","Nov"
0,-1.126877541017,-0.55579190188341,0.886073166268775,2011,11,19,142,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","8-11 hr","Nov"
0,-0.919145895092722,-0.918618109348932,0.519881272378821,2011,11,19,200,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","8-11 hr","Nov"
0,-0.711414249168442,-1.17777968611002,-1.5538438052971,2011,11,19,233,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","8-11 hr","Nov"
0,-0.503682603244161,-1.43694126287111,0.764281665845554,2011,11,19,311,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","12-15 hr","Nov"
0,-0.399816780282022,-1.69610283963219,0.764281665845554,2011,11,19,363,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","12-15 hr","Nov"
0,-0.399816780282022,-1.59243820892776,0.886073166268775,2011,11,19,349,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","12-15 hr","Nov"
0,-0.399816780282022,-1.1259473707578,0.0318978780656464,2011,11,19,382,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","12-15 hr","Nov"
0,-0.399816780282022,-1.28144431681445,0.886073166268775,2011,11,19,287,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","16-19 hr","Nov"
0,-0.503682603244161,-1.17777968611002,0.0318978780656464,2011,11,19,232,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","16-19 hr","Nov"
0,-0.607548426206302,-0.866785793996715,-0.456085516247529,2011,11,19,208,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","16-19 hr","Nov"
0,-0.815280072130582,0.429022089808721,-0.456085516247529,2011,11,19,182,FALSE,"winter","Mist or Cloudy","saturday","weekend or holiday","16-19 hr","Nov"
0,-0.711414249168442,-0.296630325122323,-0.699668517093971,2011,11,19,163,FALSE,"winter","Mist or Cloudy","saturday","weekend or holiday","20-23 hr","Nov"
0,-0.711414249168442,-0.0374687483612356,0.0318978780656464,2011,11,19,108,FALSE,"winter","Mist or Cloudy","saturday","weekend or holiday","20-23 hr","Nov"
0,-0.607548426206302,-0.0374687483612356,-0.211685122780796,2011,11,19,106,FALSE,"winter","Mist or Cloudy","saturday","weekend or holiday","20-23 hr","Nov"
0,-0.607548426206302,-0.0374687483612356,0.276298271532379,2011,11,19,93,FALSE,"winter","Clear or Few Cloudy","saturday","weekend or holiday","20-23 hr","Nov"
0,-0.607548426206302,0.169860513047634,-0.211685122780796,2011,11,20,93,FALSE,"winter","Clear or Few Cloudy","sunday","weekend or holiday","0-3 hr","Nov"
0,-0.503682603244161,-0.0374687483612356,0.519881272378821,2011,11,20,84,FALSE,"winter","Clear or Few Cloudy","sunday","weekend or holiday","0-3 hr","Nov"
0,-0.503682603244161,-0.0374687483612356,0.764281665845554,2011,11,20,56,FALSE,"winter","Clear or Few Cloudy","sunday","weekend or holiday","0-3 hr","Nov"
0,-0.503682603244161,0.169860513047634,0.764281665845554,2011,11,20,37,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","0-3 hr","Nov"
0,-0.503682603244161,0.429022089808721,0.764281665845554,2011,11,20,12,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","4-7 hr","Nov"
0,-0.399816780282022,0.221692828399852,0.764281665845554,2011,11,20,4,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","4-7 hr","Nov"
0,-0.399816780282022,0.221692828399852,0.519881272378821,2011,11,20,9,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","4-7 hr","Nov"
0,-0.399816780282022,0.221692828399852,0.276298271532379,2011,11,20,23,FALSE,"winter","Clear or Few Cloudy","sunday","weekend or holiday","4-7 hr","Nov"
0,-0.399816780282022,0.429022089808721,0.764281665845554,2011,11,20,65,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","8-11 hr","Nov"
0,-0.295950957319881,0.480854405160939,-0.211685122780796,2011,11,20,138,FALSE,"winter","Clear or Few Cloudy","sunday","weekend or holiday","8-11 hr","Nov"
0,-0.295950957319881,0.480854405160939,-0.699668517093971,2011,11,20,229,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","8-11 hr","Nov"
0,0.0156465115665389,0.0143635669909819,-0.699668517093971,2011,11,20,286,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","8-11 hr","Nov"
0,0.0156465115665389,0.0143635669909819,-0.456085516247529,2011,11,20,304,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","12-15 hr","Nov"
0,0.223378157490819,-0.141133379065671,0.0318978780656464,2011,11,20,369,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","12-15 hr","Nov"
0,0.119512334528679,0.0143635669909819,0.519881272378821,2011,11,20,363,FALSE,"winter","Clear or Few Cloudy","sunday","weekend or holiday","12-15 hr","Nov"
0,0.119512334528679,0.273525143752069,0.0318978780656464,2011,11,20,351,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","12-15 hr","Nov"
0,0.119512334528679,0.0143635669909819,-0.456085516247529,2011,11,20,306,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Nov"
0,0.119512334528679,0.0143635669909819,0.0318978780656464,2011,11,20,203,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Nov"
0,0.223378157490819,0.0661958823431994,0.0318978780656464,2011,11,20,145,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Nov"
0,0.0156465115665389,0.480854405160939,-0.699668517093971,2011,11,20,157,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","16-19 hr","Nov"
0,0.119512334528679,0.273525143752069,-0.699668517093971,2011,11,20,113,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","20-23 hr","Nov"
0,-0.0882193113956013,0.740015981922026,-0.821460017517193,2011,11,20,105,FALSE,"winter","Mist or Cloudy","sunday","weekend or holiday","20-23 hr","Nov"
0,-0.192085134357741,1.31017145079642,-0.821460017517193,2011,11,20,40,FALSE,"winter","Light Snow or Light Rain","sunday","weekend or holiday","20-23 hr","Nov"
0,-0.192085134357741,1.31017145079642,-0.821460017517193,2011,11,20,28,FALSE,"winter","Light Snow or Light Rain","sunday","weekend or holiday","20-23 hr","Nov"
0,-0.192085134357741,1.62116534290972,-1.5538438052971,2011,11,21,17,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.192085134357741,1.62116534290972,0.0318978780656464,2011,11,21,12,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.295950957319881,1.93215923502303,0.0318978780656464,2011,11,21,3,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.295950957319881,1.93215923502303,-0.456085516247529,2011,11,21,4,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.295950957319881,1.93215923502303,-0.456085516247529,2011,11,21,5,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.295950957319881,1.93215923502303,-1.5538438052971,2011,11,21,20,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.399816780282022,1.93215923502303,-1.5538438052971,2011,11,21,76,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.192085134357741,1.62116534290972,-0.211685122780796,2011,11,21,246,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.192085134357741,1.62116534290972,-1.5538438052971,2011,11,21,391,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,-0.0882193113956013,1.62116534290972,-0.699668517093971,2011,11,21,237,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,0.119512334528679,1.05100987403533,-1.5538438052971,2011,11,21,135,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,0.119512334528679,1.05100987403533,-0.699668517093971,2011,11,21,128,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,0.0156465115665389,0.740015981922026,-0.456085516247529,2011,11,21,162,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,0.0156465115665389,0.740015981922026,-0.456085516247529,2011,11,21,134,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.0882193113956013,0.999177558683113,0.0318978780656464,2011,11,21,135,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.295950957319881,1.62116534290972,0.276298271532379,2011,11,21,108,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.295950957319881,1.62116534290972,0.276298271532379,2011,11,21,108,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.399816780282022,1.62116534290972,0.886073166268775,2011,11,21,210,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.399816780282022,1.31017145079642,0.0318978780656464,2011,11,21,192,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.503682603244161,1.62116534290972,0.0318978780656464,2011,11,21,137,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.503682603244161,1.2583391354442,0.276298271532379,2011,11,21,80,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.503682603244161,1.2583391354442,-0.211685122780796,2011,11,21,114,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.503682603244161,1.2583391354442,-0.456085516247529,2011,11,21,78,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.503682603244161,1.2583391354442,-0.211685122780796,2011,11,21,33,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.607548426206302,1.62116534290972,-0.699668517093971,2011,11,22,14,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.503682603244161,1.62116534290972,-0.456085516247529,2011,11,22,6,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.607548426206302,1.93215923502303,-0.699668517093971,2011,11,22,6,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.607548426206302,1.93215923502303,-0.699668517093971,2011,11,22,3,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.607548426206302,1.62116534290972,-0.211685122780796,2011,11,22,7,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.607548426206302,1.62116534290972,-0.211685122780796,2011,11,22,18,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.607548426206302,1.62116534290972,-0.699668517093971,2011,11,22,64,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.607548426206302,1.62116534290972,0.276298271532379,2011,11,22,121,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.607548426206302,1.62116534290972,0.276298271532379,2011,11,22,190,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,-0.503682603244161,1.62116534290972,-1.5538438052971,2011,11,22,149,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,-0.503682603244161,1.62116534290972,-1.5538438052971,2011,11,22,52,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,-0.503682603244161,1.62116534290972,-0.456085516247529,2011,11,22,32,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,-0.503682603244161,1.93215923502303,-0.821460017517193,2011,11,22,21,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.399816780282022,1.93215923502303,-0.821460017517193,2011,11,22,26,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.399816780282022,1.93215923502303,-0.821460017517193,2011,11,22,35,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.295950957319881,1.62116534290972,-1.5538438052971,2011,11,22,34,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.295950957319881,1.62116534290972,-1.5538438052971,2011,11,22,62,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.295950957319881,1.93215923502303,-0.821460017517193,2011,11,22,165,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.295950957319881,1.93215923502303,-1.5538438052971,2011,11,22,148,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.192085134357741,1.62116534290972,-0.699668517093971,2011,11,22,111,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.192085134357741,1.93215923502303,0.276298271532379,2011,11,22,127,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.192085134357741,1.93215923502303,0.519881272378821,2011,11,22,90,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,0.0156465115665389,1.62116534290972,0.0318978780656464,2011,11,22,87,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.0882193113956013,1.62116534290972,0.519881272378821,2011,11,22,39,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.0882193113956013,1.62116534290972,0.519881272378821,2011,11,23,16,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,-0.0882193113956013,1.62116534290972,0.886073166268775,2011,11,23,8,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,0.0156465115665389,1.62116534290972,1.37405656058195,2011,11,23,6,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,0.0156465115665389,1.62116534290972,1.37405656058195,2011,11,23,3,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","0-3 hr","Nov"
0,0.119512334528679,1.31017145079642,1.37405656058195,2011,11,23,5,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.192085134357741,1.62116534290972,0.0318978780656464,2011,11,23,17,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.295950957319881,1.93215923502303,-1.5538438052971,2011,11,23,69,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.192085134357741,1.93215923502303,-0.821460017517193,2011,11,23,156,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","4-7 hr","Nov"
0,-0.0882193113956013,1.62116534290972,-0.699668517093971,2011,11,23,323,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,0.119512334528679,1.62116534290972,0.0318978780656464,2011,11,23,167,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,0.119512334528679,1.62116534290972,0.0318978780656464,2011,11,23,76,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,0.0156465115665389,0.480854405160939,1.86203995489513,2011,11,23,116,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","8-11 hr","Nov"
0,-0.0882193113956013,-0.400294955826758,1.86203995489513,2011,11,23,160,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.295950957319881,-0.452127271178975,2.47181484963152,2011,11,23,174,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.399816780282022,-0.452127271178975,2.22823184878508,2011,11,23,213,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.399816780282022,-0.452127271178975,2.10644034836186,2011,11,23,207,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","12-15 hr","Nov"
0,-0.503682603244161,-0.0374687483612356,2.22823184878508,2011,11,23,173,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.607548426206302,0.429022089808721,1.61845695404868,2011,11,23,163,FALSE,"winter","Light Snow or Light Rain","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.503682603244161,-0.244798009770106,2.71621524309825,2011,11,23,145,FALSE,"winter","Mist or Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.607548426206302,-0.244798009770106,1.61845695404868,2011,11,23,122,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","16-19 hr","Nov"
0,-0.711414249168442,-0.0374687483612356,1.61845695404868,2011,11,23,68,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.711414249168442,-0.296630325122323,2.22823184878508,2011,11,23,66,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.815280072130582,-0.0893010637134531,2.10644034836186,2011,11,23,62,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
0,-0.815280072130582,-0.0893010637134531,1.37405656058195,2011,11,23,51,FALSE,"winter","Clear or Few Cloudy","monday-thursday","neither weekend nor holiday","20-23 hr","Nov"
1,-0.919145895092722,-0.296630325122323,0.276298271532379,2011,11,24,23,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","0-3 hr","Nov"
1,-0.919145895092722,-0.296630325122323,1.86203995489513,2011,11,24,24,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","0-3 hr","Nov"
1,-1.02301171805486,-0.0893010637134531,0.764281665845554,2011,11,24,22,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","0-3 hr","Nov"
1,-1.126877541017,0.118028197695417,-0.456085516247529,2011,11,24,5,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","0-3 hr","Nov"
1,-1.02301171805486,-0.0893010637134531,-0.821460017517193,2011,11,24,2,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","4-7 hr","Nov"
1,-1.02301171805486,-0.0893010637134531,-0.699668517093971,2011,11,24,11,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","4-7 hr","Nov"
1,-1.02301171805486,-0.0893010637134531,-0.821460017517193,2011,11,24,6,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","4-7 hr","Nov"
1,-1.23074336397914,0.636351351217591,-0.699668517093971,2011,11,24,40,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","4-7 hr","Nov"
1,-1.02301171805486,0.118028197695417,-0.821460017517193,2011,11,24,46,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","8-11 hr","Nov"
1,-0.815280072130582,-0.0893010637134531,-1.5538438052971,2011,11,24,81,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","8-11 hr","Nov"
1,-0.711414249168442,-0.296630325122323,-1.5538438052971,2011,11,24,98,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","8-11 hr","Nov"
1,-0.399816780282022,-1.1259473707578,0.886073166268775,2011,11,24,142,FALSE,"winter","Clear or Few Cloudy","monday-thursday","weekend or holiday","8-11 hr","Nov"
