"sales","price","brand","feat","feat_char"
7488.00000031879,3.19,"tropicana",0,"No Ad"
10432.0000003502,3.19,"tropicana",0,"No Ad"
40448.0000199599,1.99,"tropicana",1,"Ad"
6719.99999988444,3.19,"tropicana",0,"No Ad"
60352.0000004147,1.99,"tropicana",1,"Ad"
26368.0000076678,1.79,"tropicana",0,"No Ad"
43840.0000165761,1.79,"tropicana",0,"No Ad"
9664.0000002455,1.79,"tropicana",0,"No Ad"
11200.0000001883,3.19,"tropicana",0,"No Ad"
38271.9999881241,2.5,"tropicana",1,"Ad"
15935.9999996115,2.5,"tropicana",0,"No Ad"
9535.99999995108,3.19,"tropicana",0,"No Ad"
10240.0000000666,3.19,"tropicana",0,"No Ad"
28864.0000039731,2.39,"tropicana",1,"Ad"
9407.99999963866,3.19,"tropicana",0,"No Ad"
9023.99999965854,3.19,"tropicana",0,"No Ad"
8960.00000027798,3.19,"tropicana",0,"No Ad"
12991.999999981,3.19,"tropicana",0,"No Ad"
78656.0000058436,2.49,"tropicana",1,"Ad"
24192.0000005017,2.49,"tropicana",0,"No Ad"
9792.00000046896,3.19,"tropicana",1,"Ad"
10368.0000000824,2.69,"tropicana",0,"No Ad"
9023.99999965854,3.19,"tropicana",0,"No Ad"
9215.99999967124,3.19,"tropicana",0,"No Ad"
6976.00000007802,3.19,"tropicana",0,"No Ad"
5887.9999999487,3.19,"tropicana",0,"No Ad"
6336.00000003636,3.09,"tropicana",1,"Ad"
7936.00000028007,3.19,"tropicana",0,"No Ad"
18880.0000000096,2.79,"tropicana",1,"Ad"
13503.9999995174,3.19,"tropicana",0,"No Ad"
33536.0000107076,2.49,"tropicana",1,"Ad"
12479.9999997077,2.49,"tropicana",0,"No Ad"
9920.00000020912,3.19,"tropicana",0,"No Ad"
21567.9999997404,2.79,"tropicana",1,"Ad"
8896.00000008573,2.97,"tropicana",0,"No Ad"
4095.99999992077,3.17,"minute.maid",0,"No Ad"
4095.99999992077,3.17,"minute.maid",0,"No Ad"
42752.0000044326,2.59,"minute.maid",1,"Ad"
13312.0000005193,3.17,"minute.maid",0,"No Ad"
6784.00000019172,3.17,"minute.maid",0,"No Ad"
23999.999992078,2.39,"minute.maid",1,"Ad"
2879.99999991362,3.17,"minute.maid",0,"No Ad"
3200.00000003898,3.17,"minute.maid",0,"No Ad"
2943.99999985643,3.17,"minute.maid",0,"No Ad"
3072.00000009965,3.17,"minute.maid",0,"No Ad"
27775.9999872209,2.19,"minute.maid",1,"Ad"
3136.00000009314,3.17,"minute.maid",0,"No Ad"
3008.00000009105,3.17,"minute.maid",0,"No Ad"
6847.99999985223,3.17,"minute.maid",0,"No Ad"
38271.9999881241,1.99,"minute.maid",1,"Ad"
5183.99999983354,2.61,"minute.maid",0,"No Ad"
8063.99999991008,3.17,"minute.maid",0,"No Ad"
32063.9999857464,1.99,"minute.maid",1,"Ad"
3327.99999986322,3.17,"minute.maid",0,"No Ad"
38655.9999886163,1.99,"minute.maid",1,"Ad"
16576.0000006761,1.99,"minute.maid",0,"No Ad"
13120.0000000252,3.17,"minute.maid",0,"No Ad"
33152.0000126258,1.99,"minute.maid",1,"Ad"
16448.0000007419,1.99,"minute.maid",0,"No Ad"
17471.9999992202,1.99,"minute.maid",0,"No Ad"
10752.0000003986,1.99,"minute.maid",0,"No Ad"
16383.9999993572,1.99,"minute.maid",0,"No Ad"
4671.99999996233,2.59,"minute.maid",0,"No Ad"
5824.00000013674,2.59,"minute.maid",0,"No Ad"
39168.0000050135,1.99,"minute.maid",1,"Ad"
6655.99999999305,2.59,"minute.maid",0,"No Ad"
5760.00000005797,2.49,"minute.maid",0,"No Ad"
4608.00000011185,2.49,"minute.maid",0,"No Ad"
7424.00000025214,2.49,"minute.maid",0,"No Ad"
31039.9999907763,1.99,"minute.maid",1,"Ad"
3264.00000005223,2.59,"minute.maid",0,"No Ad"
11327.9999996205,2.59,"minute.maid",0,"No Ad"
90751.9999590033,1.69,"minute.maid",1,"Ad"
19008.0000007153,1.69,"minute.maid",0,"No Ad"
5183.99999983354,2.59,"minute.maid",1,"Ad"
5696.00000004664,2.09,"minute.maid",0,"No Ad"
6080.00000024191,2.09,"minute.maid",0,"No Ad"
6080.00000024191,2.09,"minute.maid",0,"No Ad"
22015.9999992719,2.09,"minute.maid",0,"No Ad"
161023.999971015,1.39,"minute.maid",1,"Ad"
4608.00000011185,2.39,"minute.maid",0,"No Ad"
6527.99999971314,2.39,"minute.maid",0,"No Ad"
4543.99999999551,2.39,"minute.maid",0,"No Ad"
3584.00000001856,2.39,"minute.maid",0,"No Ad"
20863.9999994496,1.79,"minute.maid",1,"Ad"
14655.9999997961,2.39,"minute.maid",0,"No Ad"
57664.0000018447,1.69,"minute.maid",1,"Ad"
17471.9999992202,1.69,"minute.maid",0,"No Ad"
3072.00000009965,2.39,"minute.maid",0,"No Ad"
4351.9999998443,2.39,"minute.maid",0,"No Ad"
4288.00000021167,2.39,"minute.maid",0,"No Ad"
3840.00000007,2.39,"minute.maid",0,"No Ad"
4479.99999995954,2.39,"minute.maid",0,"No Ad"
11839.9999995501,2.39,"minute.maid",0,"No Ad"
111552.000013421,1.29,"minute.maid",1,"Ad"
4160.00000018591,2.39,"minute.maid",0,"No Ad"
4608.00000011185,2.39,"minute.maid",0,"No Ad"
29823.9999855259,1.99,"minute.maid",1,"Ad"
8319.99999987309,1.99,"minute.maid",0,"No Ad"
17023.9999992957,1.89,"minute.maid",0,"No Ad"
14847.9999996142,1.79,"minute.maid",0,"No Ad"
15744.0000001254,1.79,"minute.maid",0,"No Ad"
207104.000095671,1.69,"minute.maid",1,"Ad"
6655.99999999305,2.39,"minute.maid",0,"No Ad"
44352.0000199773,1.49,"minute.maid",0,"No Ad"
4288.00000021167,2.39,"minute.maid",0,"No Ad"
9920.00000020912,2.39,"minute.maid",0,"No Ad"
10303.9999995452,1.99,"minute.maid",0,"No Ad"
10432.0000003502,1.99,"minute.maid",0,"No Ad"
9344.00000029892,1.99,"minute.maid",0,"No Ad"
5824.00000013674,2.39,"minute.maid",0,"No Ad"
4479.99999995954,2.39,"minute.maid",0,"No Ad"
27136.0000110815,1.99,"minute.maid",1,"Ad"
18367.9999996456,1.99,"minute.maid",0,"No Ad"
6592.00000007048,1.99,"minute.maid",0,"No Ad"
19392.0000006004,2.49,"minute.maid",1,"Ad"
8192.00000016967,2.49,"minute.maid",1,"Ad"
4736.00000017124,2.49,"minute.maid",0,"No Ad"
6080.00000024191,2.79,"minute.maid",0,"No Ad"
9535.99999995108,1.99,"minute.maid",0,"No Ad"
117887.999979379,1.99,"minute.maid",1,"Ad"
10688.0000002519,1.99,"minute.maid",0,"No Ad"
8512.0000001581,2.79,"minute.maid",0,"No Ad"
21055.9999994727,1.99,"minute.maid",1,"Ad"
12415.9999997144,1.99,"minute.maid",0,"No Ad"
8255.99999982379,2.79,"minute.maid",0,"No Ad"
32191.9999852107,1.99,"minute.maid",1,"Ad"
17216.0000006626,1.99,"minute.maid",0,"No Ad"
6592.00000007048,2.79,"minute.maid",0,"No Ad"
31616.0000143033,2.09,"minute.maid",1,"Ad"
4160.00000018591,2.79,"minute.maid",0,"No Ad"
4479.99999995954,2.79,"minute.maid",0,"No Ad"
5247.99999987445,2.79,"minute.maid",0,"No Ad"
35712.0000092501,2.09,"minute.maid",1,"Ad"
3967.9999999811,2.79,"minute.maid",0,"No Ad"
3711.99999997739,2.89,"minute.maid",0,"No Ad"
3520.00000002766,2.89,"minute.maid",0,"No Ad"
6655.99999999305,2.89,"minute.maid",0,"No Ad"
33791.999997772,2.01,"minute.maid",1,"Ad"
10047.9999999198,2.19,"minute.maid",1,"Ad"
5696.00000004664,2.89,"minute.maid",0,"No Ad"
62335.9999998624,2.29,"minute.maid",1,"Ad"
5183.99999983354,2.89,"minute.maid",0,"No Ad"
4288.00000021167,2.81,"minute.maid",1,"Ad"
75520.0000136402,1.99,"minute.maid",1,"Ad"
41664.0000179888,1.99,"minute.maid",1,"Ad"
11200.0000001883,1.69,"minute.maid",0,"No Ad"
10047.9999999198,1.69,"minute.maid",0,"No Ad"
33855.9999926204,1.99,"minute.maid",1,"Ad"
5119.99999982821,2.89,"minute.maid",0,"No Ad"
4800.00000001929,2.69,"minute.maid",0,"No Ad"
57536.0000097068,2.19,"minute.maid",1,"Ad"
9215.99999967124,1.59,"dominicks",1,"Ad"
2432.00000003391,2.69,"dominicks",0,"No Ad"
384.000000004713,2.69,"dominicks",0,"No Ad"
704.000000029538,2.69,"dominicks",0,"No Ad"
3200.00000003898,2.69,"dominicks",0,"No Ad"
7040.0000003373,2.09,"dominicks",1,"Ad"
3455.99999991724,2.09,"dominicks",0,"No Ad"
1855.99999991435,2.09,"dominicks",0,"No Ad"
24512.0000112677,1.89,"dominicks",1,"Ad"
12095.9999997664,1.89,"dominicks",0,"No Ad"
11200.0000001883,1.89,"dominicks",0,"No Ad"
9856.00000026315,1.79,"dominicks",0,"No Ad"
35519.9999962311,1.79,"dominicks",1,"Ad"
6271.99999981031,1.79,"dominicks",0,"No Ad"
576.000000002367,2.69,"dominicks",0,"No Ad"
70912.0000236207,1.24,"dominicks",1,"Ad"
1599.9999999554,1.59,"dominicks",0,"No Ad"
18111.9999999473,1.59,"dominicks",1,"Ad"
16512.0000003089,1.29,"dominicks",0,"No Ad"
32767.9999869197,0.99,"dominicks",0,"No Ad"
6208.00000022936,1.59,"dominicks",1,"Ad"
35328.0000128323,2.49,"dominicks",1,"Ad"
4224.00000005872,2.69,"dominicks",0,"No Ad"
40384.0000040026,1.39,"dominicks",1,"Ad"
960.000000036593,2.69,"dominicks",0,"No Ad"
1344.00000002272,2.69,"dominicks",0,"No Ad"
831.999999982354,2.69,"dominicks",0,"No Ad"
99904.0000124777,0.99,"dominicks",1,"Ad"
1087.99999998271,2.69,"dominicks",0,"No Ad"
3903.99999987123,2.69,"dominicks",0,"No Ad"
39679.9999841753,1.49,"dominicks",1,"Ad"
8063.99999991008,1.49,"dominicks",0,"No Ad"
447.999999993286,2.69,"dominicks",0,"No Ad"
1855.99999991435,2.69,"dominicks",0,"No Ad"
7040.0000003373,1.99,"dominicks",1,"Ad"
66303.9999881249,1.09,"dominicks",1,"Ad"
447.999999993286,2.69,"dominicks",0,"No Ad"
2176.00000005259,2.69,"dominicks",0,"No Ad"
11072.0000004711,1.59,"dominicks",1,"Ad"
5631.99999978667,1.59,"dominicks",0,"No Ad"
3136.00000009314,1.59,"dominicks",0,"No Ad"
128256.000055865,0.99,"dominicks",1,"Ad"
511.999999979772,2.69,"dominicks",1,"Ad"
1152.00000005088,2.69,"dominicks",0,"No Ad"
256.000000005232,2.69,"dominicks",0,"No Ad"
4479.99999995954,2.69,"dominicks",0,"No Ad"
35264.0000171882,1.59,"dominicks",1,"Ad"
11711.9999999872,1.59,"dominicks",0,"No Ad"
1024.00000000056,2.69,"dominicks",0,"No Ad"
8319.99999987309,1.49,"dominicks",1,"Ad"
11392.0000005496,1.29,"dominicks",0,"No Ad"
1855.99999991435,1.99,"dominicks",0,"No Ad"
2879.99999991362,1.99,"dominicks",0,"No Ad"
14271.9999997176,1.59,"dominicks",1,"Ad"
7168.00000032424,1.59,"dominicks",0,"No Ad"
7359.99999983129,1.99,"dominicks",0,"No Ad"
79103.9999701534,0.99,"dominicks",1,"Ad"
19072.0000006661,0.99,"dominicks",0,"No Ad"
27904.0000081283,1.49,"dominicks",1,"Ad"
2879.99999991362,1.49,"dominicks",0,"No Ad"
3072.00000009965,1.39,"dominicks",0,"No Ad"
6080.00000024191,1.39,"dominicks",0,"No Ad"
9535.99999995108,1.39,"dominicks",0,"No Ad"
15296.0000001349,1.58,"dominicks",1,"Ad"
2176.00000005259,1.58,"dominicks",0,"No Ad"
3967.9999999811,1.58,"dominicks",0,"No Ad"
21248.0000005065,1.58,"dominicks",1,"Ad"
4416.00000019019,1.58,"dominicks",0,"No Ad"
2752.0000001287,1.58,"dominicks",0,"No Ad"
1407.99999997467,1.58,"dominicks",0,"No Ad"
13247.9999996683,1.58,"dominicks",1,"Ad"
6655.99999999305,1.58,"dominicks",0,"No Ad"
1279.99999998251,1.58,"dominicks",0,"No Ad"
21503.9999995081,1.58,"dominicks",1,"Ad"
29055.999988348,1.58,"dominicks",0,"No Ad"
21823.9999990574,1.58,"dominicks",1,"Ad"
4863.99999977624,1.58,"dominicks",0,"No Ad"
6080.00000024191,1.58,"dominicks",1,"Ad"
9407.99999963866,1.58,"dominicks",0,"No Ad"
4416.00000019019,1.58,"dominicks",0,"No Ad"
4543.99999999551,1.58,"dominicks",0,"No Ad"
17408.0000007717,1.58,"dominicks",0,"No Ad"
63680.0000306769,1.58,"dominicks",0,"No Ad"
11455.9999999951,1.58,"dominicks",0,"No Ad"
9920.00000020912,1.58,"dominicks",0,"No Ad"
9600.00000042309,1.58,"dominicks",0,"No Ad"
10112.0000001351,1.58,"dominicks",0,"No Ad"
51968.0000248745,1.58,"dominicks",1,"Ad"
18559.999999254,1.58,"dominicks",0,"No Ad"
24767.999990354,1.58,"dominicks",0,"No Ad"
13567.9999995701,1.58,"dominicks",0,"No Ad"
2496.00000002666,1.58,"dominicks",0,"No Ad"
9856.00000026315,1.58,"dominicks",0,"No Ad"
58879.9999762856,1.29,"dominicks",1,"Ad"
11776.0000003691,1.29,"dominicks",0,"No Ad"
5503.99999992746,1.99,"dominicks",0,"No Ad"
6271.99999981031,1.99,"dominicks",0,"No Ad"
4095.99999992077,2.09,"dominicks",0,"No Ad"
3967.9999999811,1.69,"dominicks",0,"No Ad"
75456.0000077687,1.69,"dominicks",0,"No Ad"
28864.0000039731,1.69,"dominicks",0,"No Ad"
13823.999999394,2.09,"dominicks",0,"No Ad"
3136.00000009314,1.99,"dominicks",0,"No Ad"
6976.00000007802,1.99,"dominicks",0,"No Ad"
8512.0000001581,1.29,"dominicks",0,"No Ad"
6015.99999982147,2.09,"dominicks",0,"No Ad"
6655.99999999305,1.69,"dominicks",0,"No Ad"
53439.9999887494,1.49,"dominicks",1,"Ad"
4351.9999998443,1.99,"dominicks",1,"Ad"
4351.9999998443,2.09,"dominicks",0,"No Ad"
15999.9999996493,1.89,"dominicks",0,"No Ad"
4800.00000001929,1.29,"dominicks",0,"No Ad"
2752.0000001287,2.09,"dominicks",0,"No Ad"
3327.99999986322,1.94,"dominicks",0,"No Ad"
8447.99999961103,1.94,"dominicks",0,"No Ad"
39871.9999941339,1.49,"dominicks",0,"No Ad"
7871.9999997474,1.94,"dominicks",0,"No Ad"
12991.999999981,3.19,"tropicana",0,"No Ad"
8831.99999985094,3.19,"tropicana",0,"No Ad"
11776.0000003691,3.19,"tropicana",0,"No Ad"
10112.0000001351,3.19,"tropicana",0,"No Ad"
7424.00000025214,3.19,"tropicana",0,"No Ad"
8831.99999985094,3.19,"tropicana",0,"No Ad"
8063.99999991008,3.19,"tropicana",0,"No Ad"
8127.99999985156,3.19,"tropicana",0,"No Ad"
10752.0000003986,3.19,"tropicana",0,"No Ad"
9215.99999967124,3.19,"tropicana",0,"No Ad"
8000.00000030421,3.19,"tropicana",0,"No Ad"
10432.0000003502,3.19,"tropicana",0,"No Ad"
8960.00000027798,3.19,"tropicana",0,"No Ad"
6336.00000003636,3.19,"tropicana",0,"No Ad"
7104.00000019887,3.19,"tropicana",0,"No Ad"
9023.99999965854,3.19,"tropicana",0,"No Ad"
13247.9999996683,3.19,"tropicana",1,"Ad"
8512.0000001581,3.19,"tropicana",0,"No Ad"
7744.00000033754,3.04,"tropicana",0,"No Ad"
10240.0000000666,3.04,"tropicana",0,"No Ad"
8512.0000001581,3.04,"tropicana",0,"No Ad"
8896.00000008573,3.04,"tropicana",0,"No Ad"
11264.0000000245,3.19,"tropicana",0,"No Ad"
15296.0000001349,2.99,"tropicana",0,"No Ad"
12095.9999997664,2.99,"tropicana",0,"No Ad"
8960.00000027798,2.99,"tropicana",0,"No Ad"
8000.00000030421,2.99,"tropicana",0,"No Ad"
51263.9999780574,2.39,"tropicana",0,"No Ad"
35712.0000092501,2.39,"tropicana",0,"No Ad"
17216.0000006626,2.99,"tropicana",0,"No Ad"
23167.9999957037,2.59,"tropicana",0,"No Ad"
14911.9999996216,2.59,"tropicana",0,"No Ad"
8831.99999985094,2.99,"tropicana",0,"No Ad"
11967.9999998293,2.99,"tropicana",0,"No Ad"
23871.9999999168,2.49,"tropicana",0,"No Ad"
11008.0000002958,2.99,"tropicana",0,"No Ad"
7488.00000031879,2.99,"tropicana",0,"No Ad"
10112.0000001351,2.99,"tropicana",0,"No Ad"
7616.00000021933,2.99,"tropicana",0,"No Ad"
8768.000000107,2.99,"tropicana",0,"No Ad"
24767.999990354,2.99,"tropicana",0,"No Ad"
142015.999958494,1.49,"tropicana",1,"Ad"
17984.0000001184,1.99,"tropicana",0,"No Ad"
8512.0000001581,2.99,"tropicana",0,"No Ad"
25919.9999879158,2.29,"tropicana",1,"Ad"
8447.99999961103,2.99,"tropicana",0,"No Ad"
12223.999999923,2.99,"tropicana",0,"No Ad"
72831.9999966535,1.99,"tropicana",0,"No Ad"
18367.9999996456,1.99,"tropicana",0,"No Ad"
8512.0000001581,2.99,"tropicana",0,"No Ad"
15168.0000000788,2.99,"tropicana",0,"No Ad"
59647.9999973002,1.99,"tropicana",0,"No Ad"
28608.0000007655,1.99,"tropicana",0,"No Ad"
8384.00000032845,1.99,"tropicana",0,"No Ad"
22271.9999970123,2.99,"tropicana",1,"Ad"
32959.9999992285,2.19,"tropicana",0,"No Ad"
13760.0000001743,2.19,"tropicana",0,"No Ad"
7936.00000028007,2.99,"tropicana",0,"No Ad"
9023.99999965854,2.99,"tropicana",0,"No Ad"
11583.9999997046,2.99,"tropicana",0,"No Ad"
77055.9999823975,1.99,"tropicana",1,"Ad"
9856.00000026315,2.99,"tropicana",0,"No Ad"
9600.00000042309,2.49,"tropicana",1,"Ad"
8512.0000001581,2.99,"tropicana",0,"No Ad"
8000.00000030421,2.99,"tropicana",0,"No Ad"
7488.00000031879,2.94,"tropicana",0,"No Ad"
8319.99999987309,2.94,"tropicana",0,"No Ad"
8063.99999991008,2.94,"tropicana",0,"No Ad"
7551.99999980866,2.94,"tropicana",0,"No Ad"
12863.9999997588,2.94,"tropicana",0,"No Ad"
13183.9999993507,2.99,"tropicana",0,"No Ad"
46655.9999828152,1.99,"tropicana",1,"Ad"
8127.99999985156,2.99,"tropicana",0,"No Ad"
7679.9999996796,2.99,"tropicana",0,"No Ad"
5887.9999999487,2.99,"tropicana",0,"No Ad"
7040.0000003373,2.99,"tropicana",0,"No Ad"
10047.9999999198,2.39,"tropicana",0,"No Ad"
22528.0000009514,2.39,"tropicana",0,"No Ad"
11392.0000005496,2.29,"tropicana",0,"No Ad"
10496.0000001693,2.29,"tropicana",0,"No Ad"
6399.99999969431,2.89,"tropicana",0,"No Ad"
6143.99999983099,2.89,"tropicana",0,"No Ad"
6719.99999988444,2.89,"tropicana",0,"No Ad"
32000.0000069804,1.99,"tropicana",1,"Ad"
6271.99999981031,2.89,"tropicana",0,"No Ad"
60480.0000088655,1.99,"tropicana",1,"Ad"
31359.9999854381,1.79,"tropicana",0,"No Ad"
66047.9999735029,1.79,"tropicana",0,"No Ad"
25151.9999942419,1.79,"tropicana",0,"No Ad"
15935.9999996115,2.89,"tropicana",0,"No Ad"
21951.9999994378,2.5,"tropicana",1,"Ad"
13503.9999995174,2.5,"tropicana",0,"No Ad"
8896.00000008573,2.89,"tropicana",0,"No Ad"
12095.9999997664,2.89,"tropicana",0,"No Ad"
34175.9999890682,2.16,"tropicana",1,"Ad"
9280.00000018331,2.89,"tropicana",0,"No Ad"
8447.99999961103,2.89,"tropicana",0,"No Ad"
6271.99999981031,2.89,"tropicana",0,"No Ad"
9600.00000042309,2.89,"tropicana",0,"No Ad"
86656.0000145675,2.49,"tropicana",1,"Ad"
24448.0000008252,2.49,"tropicana",0,"No Ad"
76288.0000011469,1.99,"tropicana",1,"Ad"
12799.9999999013,2.89,"tropicana",1,"Ad"
17535.9999991628,2.69,"tropicana",0,"No Ad"
8960.00000027798,2.89,"tropicana",0,"No Ad"
9600.00000042309,2.89,"tropicana",0,"No Ad"
7616.00000021933,2.89,"tropicana",0,"No Ad"
8127.99999985156,2.89,"tropicana",0,"No Ad"
10303.9999995452,2.79,"tropicana",1,"Ad"
8000.00000030421,2.89,"tropicana",0,"No Ad"
10944.0000004122,2.79,"tropicana",1,"Ad"
12672.0000005803,2.89,"tropicana",0,"No Ad"
35839.999996815,2.49,"tropicana",1,"Ad"
17280.000000725,2.89,"tropicana",0,"No Ad"
9407.99999963866,2.69,"tropicana",1,"Ad"
8960.00000027798,2.69,"tropicana",0,"No Ad"
6976.00000007802,2.62,"minute.maid",0,"No Ad"
58047.9999724383,1.99,"minute.maid",1,"Ad"
7488.00000031879,2.62,"minute.maid",0,"No Ad"
9535.99999995108,2.62,"minute.maid",0,"No Ad"
42303.9999910587,2.59,"minute.maid",1,"Ad"
7679.9999996796,2.62,"minute.maid",0,"No Ad"
9151.99999982081,2.62,"minute.maid",0,"No Ad"
30847.9999873439,2.39,"minute.maid",1,"Ad"
5824.00000013674,2.62,"minute.maid",0,"No Ad"
76095.9999961607,1.99,"minute.maid",1,"Ad"
3648.00000002108,2.62,"minute.maid",0,"No Ad"
7168.00000032424,2.62,"minute.maid",0,"No Ad"
5887.9999999487,2.62,"minute.maid",0,"No Ad"
25791.9999920985,2.19,"minute.maid",1,"Ad"
4288.00000021167,2.62,"minute.maid",0,"No Ad"
4543.99999999551,2.62,"minute.maid",0,"No Ad"
14655.9999997961,2.62,"minute.maid",0,"No Ad"
78527.9999944572,1.99,"minute.maid",1,"Ad"
6336.00000003636,2.47,"minute.maid",0,"No Ad"
9600.00000042309,2.62,"minute.maid",0,"No Ad"
51199.9999985869,1.99,"minute.maid",1,"Ad"
6976.00000007802,2.62,"minute.maid",0,"No Ad"
87039.9999921865,1.99,"minute.maid",1,"Ad"
34048.0000101696,1.99,"minute.maid",0,"No Ad"
19776.0000008421,2.62,"minute.maid",0,"No Ad"
63680.0000306769,1.99,"minute.maid",1,"Ad"
30079.9999980816,1.99,"minute.maid",0,"No Ad"
18623.9999994196,1.99,"minute.maid",0,"No Ad"
23040.0000043816,1.99,"minute.maid",0,"No Ad"
14400.0000005171,1.99,"minute.maid",0,"No Ad"
6527.99999971314,2.17,"minute.maid",0,"No Ad"
9856.00000026315,2.17,"minute.maid",0,"No Ad"
50431.9999890285,1.99,"minute.maid",1,"Ad"
10432.0000003502,2.17,"minute.maid",0,"No Ad"
10240.0000000666,2.12,"minute.maid",0,"No Ad"
7744.00000033754,2.12,"minute.maid",0,"No Ad"
9664.0000002455,2.12,"minute.maid",0,"No Ad"
52095.9999811302,1.99,"minute.maid",1,"Ad"
5631.99999978667,2.17,"minute.maid",0,"No Ad"
29311.9999861103,2.17,"minute.maid",0,"No Ad"
183743.999911668,1.69,"minute.maid",1,"Ad"
29055.999988348,1.69,"minute.maid",0,"No Ad"
26304.0000037902,1.99,"minute.maid",0,"No Ad"
214016.000093254,1.39,"minute.maid",1,"Ad"
13760.0000001743,1.99,"minute.maid",0,"No Ad"
12608.0000000295,1.99,"minute.maid",0,"No Ad"
12415.9999997144,1.99,"minute.maid",0,"No Ad"
12863.9999997588,1.99,"minute.maid",0,"No Ad"
66047.9999735029,1.49,"minute.maid",1,"Ad"
26624.0000100922,1.99,"minute.maid",0,"No Ad"
112384.000050041,1.69,"minute.maid",1,"Ad"
29375.9999876557,1.69,"minute.maid",0,"No Ad"
11200.0000001883,1.99,"minute.maid",0,"No Ad"
16319.9999997047,1.99,"minute.maid",0,"No Ad"
11264.0000000245,1.99,"minute.maid",0,"No Ad"
10047.9999999198,1.99,"minute.maid",0,"No Ad"
10432.0000003502,1.99,"minute.maid",0,"No Ad"
50368.0000112283,1.99,"minute.maid",0,"No Ad"
155392.000071626,1.29,"minute.maid",1,"Ad"
14271.9999997176,1.99,"minute.maid",0,"No Ad"
11327.9999996205,1.99,"minute.maid",0,"No Ad"
56063.9999834015,1.99,"minute.maid",1,"Ad"
12479.9999997077,1.99,"minute.maid",0,"No Ad"
30079.9999980816,1.89,"minute.maid",0,"No Ad"
19903.9999992256,1.79,"minute.maid",0,"No Ad"
17343.9999993171,1.79,"minute.maid",0,"No Ad"
408192.000028706,1.69,"minute.maid",1,"Ad"
13887.9999999982,1.99,"minute.maid",0,"No Ad"
65471.9999796187,1.49,"minute.maid",0,"No Ad"
30016.0000058246,1.99,"minute.maid",0,"No Ad"
14207.999999546,1.99,"minute.maid",0,"No Ad"
16767.9999996517,1.99,"minute.maid",0,"No Ad"
11455.9999999951,1.99,"minute.maid",0,"No Ad"
12032.0000001249,1.99,"minute.maid",0,"No Ad"
9344.00000029892,1.99,"minute.maid",0,"No Ad"
9535.99999995108,1.99,"minute.maid",0,"No Ad"
13120.0000000252,1.99,"minute.maid",1,"Ad"
27328.0000112511,1.99,"minute.maid",0,"No Ad"
6592.00000007048,1.99,"minute.maid",0,"No Ad"
24640.0000086867,2.49,"minute.maid",1,"Ad"
17152.0000005055,2.49,"minute.maid",1,"Ad"
5247.99999987445,2.49,"minute.maid",0,"No Ad"
5567.99999992063,2.39,"minute.maid",0,"No Ad"
7424.00000025214,1.99,"minute.maid",0,"No Ad"
179072.000074297,1.99,"minute.maid",1,"Ad"
26368.0000076678,1.99,"minute.maid",0,"No Ad"
11904.0000003229,2.39,"minute.maid",0,"No Ad"
27071.9999890101,1.99,"minute.maid",1,"Ad"
23680.0000000487,1.99,"minute.maid",0,"No Ad"
38847.9999837161,2.39,"minute.maid",0,"No Ad"
19776.0000008421,1.99,"minute.maid",1,"Ad"
17280.000000725,1.99,"minute.maid",0,"No Ad"
8255.99999982379,2.39,"minute.maid",0,"No Ad"
54848.0000023337,1.79,"minute.maid",1,"Ad"
6847.99999985223,2.39,"minute.maid",0,"No Ad"
9920.00000020912,2.39,"minute.maid",0,"No Ad"
8896.00000008573,2.39,"minute.maid",0,"No Ad"
43391.9999869795,1.79,"minute.maid",1,"Ad"
6784.00000019172,2.39,"minute.maid",0,"No Ad"
4224.00000005872,2.49,"minute.maid",0,"No Ad"
6976.00000007802,2.49,"minute.maid",0,"No Ad"
6143.99999983099,2.49,"minute.maid",0,"No Ad"
5696.00000004664,2.49,"minute.maid",0,"No Ad"
26943.9999988669,2,"minute.maid",1,"Ad"
4543.99999999551,2.19,"minute.maid",1,"Ad"
9023.99999965854,2.49,"minute.maid",0,"No Ad"
48000.0000052787,2.29,"minute.maid",1,"Ad"
6719.99999988444,2.49,"minute.maid",0,"No Ad"
6336.00000003636,2.45,"minute.maid",1,"Ad"
108608.000044106,1.99,"minute.maid",1,"Ad"
54784.0000273145,1.99,"minute.maid",1,"Ad"
23232.0000087231,1.69,"minute.maid",0,"No Ad"
16319.9999997047,1.69,"minute.maid",0,"No Ad"
5439.99999972807,2.49,"minute.maid",0,"No Ad"
6655.99999999305,2.49,"minute.maid",0,"No Ad"
73344.0000268178,2.09,"minute.maid",1,"Ad"
21311.9999991451,1.59,"dominicks",1,"Ad"
8512.0000001581,2.29,"dominicks",0,"No Ad"
8384.00000032845,2.29,"dominicks",0,"No Ad"
7168.00000032424,2.29,"dominicks",0,"No Ad"
7551.99999980866,2.29,"dominicks",0,"No Ad"
8768.000000107,2.29,"dominicks",0,"No Ad"
7551.99999980866,2.29,"dominicks",0,"No Ad"
11136.0000002873,2.09,"dominicks",1,"Ad"
11008.0000002958,2.09,"dominicks",0,"No Ad"
6592.00000007048,2.09,"dominicks",0,"No Ad"
4351.9999998443,2.09,"dominicks",0,"No Ad"
50495.9999896207,1.89,"dominicks",1,"Ad"
21823.9999990574,1.89,"dominicks",0,"No Ad"
8640.00000001641,1.89,"dominicks",0,"No Ad"
