"station_id","month","day","temperature","flag","date","location"
"USW00014819","05","26",64,"C",0000-05-26,"Chicago"
"USW00014819","05","27",64.4,"C",0000-05-27,"Chicago"
"USW00014819","05","28",64.7,"C",0000-05-28,"Chicago"
"USW00014819","05","29",65,"C",0000-05-29,"Chicago"
"USW00014819","05","30",65.4,"C",0000-05-30,"Chicago"
"USW00014819","05","31",65.7,"C",0000-05-31,"Chicago"
"USW00014819","06","1",66.1,"C",0000-06-01,"Chicago"
"USW00014819","06","2",66.4,"C",0000-06-02,"Chicago"
"USW00014819","06","3",66.8,"C",0000-06-03,"Chicago"
"USW00014819","06","4",67.2,"C",0000-06-04,"Chicago"
"USW00014819","06","5",67.5,"C",0000-06-05,"Chicago"
"USW00014819","06","6",67.9,"C",0000-06-06,"Chicago"
"USW00014819","06","7",68.2,"C",0000-06-07,"Chicago"
"USW00014819","06","8",68.6,"C",0000-06-08,"Chicago"
"USW00014819","06","9",69,"C",0000-06-09,"Chicago"
"USW00014819","06","10",69.3,"C",0000-06-10,"Chicago"
"USW00014819","06","11",69.7,"C",0000-06-11,"Chicago"
"USW00014819","06","12",70,"C",0000-06-12,"Chicago"
"USW00014819","06","13",70.4,"C",0000-06-13,"Chicago"
"USW00014819","06","14",70.7,"C",0000-06-14,"Chicago"
"USW00014819","06","15",71.1,"C",0000-06-15,"Chicago"
"USW00014819","06","16",71.4,"C",0000-06-16,"Chicago"
"USW00014819","06","17",71.7,"C",0000-06-17,"Chicago"
"USW00014819","06","18",72.1,"C",0000-06-18,"Chicago"
"USW00014819","06","19",72.4,"C",0000-06-19,"Chicago"
"USW00014819","06","20",72.7,"C",0000-06-20,"Chicago"
"USW00014819","06","21",73,"C",0000-06-21,"Chicago"
"USW00014819","06","22",73.2,"C",0000-06-22,"Chicago"
"USW00014819","06","23",73.5,"C",0000-06-23,"Chicago"
"USW00014819","06","24",73.8,"C",0000-06-24,"Chicago"
"USW00014819","06","25",74,"C",0000-06-25,"Chicago"
"USW00014819","06","26",74.3,"C",0000-06-26,"Chicago"
"USW00014819","06","27",74.5,"C",0000-06-27,"Chicago"
"USW00014819","06","28",74.7,"C",0000-06-28,"Chicago"
"USW00014819","06","29",74.9,"C",0000-06-29,"Chicago"
"USW00014819","06","30",75.1,"C",0000-06-30,"Chicago"
"USW00014819","07","1",75.2,"C",0000-07-01,"Chicago"
"USW00014819","07","2",75.4,"C",0000-07-02,"Chicago"
"USW00014819","07","3",75.5,"C",0000-07-03,"Chicago"
"USW00014819","07","4",75.6,"C",0000-07-04,"Chicago"
"USW00014819","07","5",75.7,"C",0000-07-05,"Chicago"
"USW00014819","07","6",75.8,"C",0000-07-06,"Chicago"
"USW00014819","07","7",75.9,"C",0000-07-07,"Chicago"
"USW00014819","07","8",76,"C",0000-07-08,"Chicago"
"USW00014819","07","9",76,"C",0000-07-09,"Chicago"
"USW00014819","07","10",76.1,"C",0000-07-10,"Chicago"
"USW00014819","07","11",76.1,"C",0000-07-11,"Chicago"
"USW00014819","07","12",76.1,"C",0000-07-12,"Chicago"
"USW00014819","07","13",76.2,"C",0000-07-13,"Chicago"
"USW00014819","07","14",76.2,"C",0000-07-14,"Chicago"
"USW00014819","07","15",76.2,"C",0000-07-15,"Chicago"
"USW00014819","07","16",76.1,"C",0000-07-16,"Chicago"
"USW00014819","07","17",76.1,"C",0000-07-17,"Chicago"
"USW00014819","07","18",76.1,"C",0000-07-18,"Chicago"
"USW00014819","07","19",76.1,"C",0000-07-19,"Chicago"
"USW00014819","07","20",76,"C",0000-07-20,"Chicago"
"USW00014819","07","21",76,"C",0000-07-21,"Chicago"
"USW00014819","07","22",75.9,"C",0000-07-22,"Chicago"
"USW00014819","07","23",75.9,"C",0000-07-23,"Chicago"
"USW00014819","07","24",75.8,"C",0000-07-24,"Chicago"
"USW00014819","07","25",75.8,"C",0000-07-25,"Chicago"
"USW00014819","07","26",75.7,"C",0000-07-26,"Chicago"
"USW00014819","07","27",75.7,"C",0000-07-27,"Chicago"
"USW00014819","07","28",75.6,"C",0000-07-28,"Chicago"
"USW00014819","07","29",75.5,"C",0000-07-29,"Chicago"
"USW00014819","07","30",75.5,"C",0000-07-30,"Chicago"
"USW00014819","07","31",75.4,"C",0000-07-31,"Chicago"
"USW00014819","08","1",75.4,"C",0000-08-01,"Chicago"
"USW00014819","08","2",75.3,"C",0000-08-02,"Chicago"
"USW00014819","08","3",75.2,"C",0000-08-03,"Chicago"
"USW00014819","08","4",75.2,"C",0000-08-04,"Chicago"
"USW00014819","08","5",75.1,"C",0000-08-05,"Chicago"
"USW00014819","08","6",75.1,"C",0000-08-06,"Chicago"
"USW00014819","08","7",75,"C",0000-08-07,"Chicago"
"USW00014819","08","8",75,"C",0000-08-08,"Chicago"
"USW00014819","08","9",74.9,"C",0000-08-09,"Chicago"
"USW00014819","08","10",74.8,"C",0000-08-10,"Chicago"
"USW00014819","08","11",74.8,"C",0000-08-11,"Chicago"
"USW00014819","08","12",74.7,"C",0000-08-12,"Chicago"
"USW00014819","08","13",74.6,"C",0000-08-13,"Chicago"
"USW00014819","08","14",74.6,"C",0000-08-14,"Chicago"
"USW00014819","08","15",74.5,"C",0000-08-15,"Chicago"
"USW00014819","08","16",74.4,"C",0000-08-16,"Chicago"
"USW00014819","08","17",74.3,"C",0000-08-17,"Chicago"
"USW00014819","08","18",74.2,"C",0000-08-18,"Chicago"
"USW00014819","08","19",74.1,"C",0000-08-19,"Chicago"
"USW00014819","08","20",74,"C",0000-08-20,"Chicago"
"USW00014819","08","21",73.9,"C",0000-08-21,"Chicago"
"USW00014819","08","22",73.7,"C",0000-08-22,"Chicago"
"USW00014819","08","23",73.6,"C",0000-08-23,"Chicago"
"USW00014819","08","24",73.4,"C",0000-08-24,"Chicago"
"USW00014819","08","25",73.3,"C",0000-08-25,"Chicago"
"USW00014819","08","26",73.1,"C",0000-08-26,"Chicago"
"USW00014819","08","27",72.9,"C",0000-08-27,"Chicago"
"USW00014819","08","28",72.7,"C",0000-08-28,"Chicago"
"USW00014819","08","29",72.5,"C",0000-08-29,"Chicago"
"USW00014819","08","30",72.3,"C",0000-08-30,"Chicago"
"USW00014819","08","31",72,"C",0000-08-31,"Chicago"
"USW00014819","09","1",71.8,"C",0000-09-01,"Chicago"
"USW00014819","09","2",71.5,"C",0000-09-02,"Chicago"
"USW00014819","09","3",71.2,"C",0000-09-03,"Chicago"
"USW00014819","09","4",70.9,"C",0000-09-04,"Chicago"
"USW00014819","09","5",70.6,"C",0000-09-05,"Chicago"
"USW00014819","09","6",70.3,"C",0000-09-06,"Chicago"
"USW00014819","09","7",69.9,"C",0000-09-07,"Chicago"
"USW00014819","09","8",69.6,"C",0000-09-08,"Chicago"
"USW00014819","09","9",69.2,"C",0000-09-09,"Chicago"
"USW00014819","09","10",68.8,"C",0000-09-10,"Chicago"
"USW00014819","09","11",68.5,"C",0000-09-11,"Chicago"
"USW00014819","09","12",68.1,"C",0000-09-12,"Chicago"
"USW00014819","09","13",67.7,"C",0000-09-13,"Chicago"
"USW00014819","09","14",67.2,"C",0000-09-14,"Chicago"
"USW00014819","09","15",66.8,"C",0000-09-15,"Chicago"
"USW00014819","09","16",66.4,"C",0000-09-16,"Chicago"
"USW00014819","09","17",66,"C",0000-09-17,"Chicago"
"USW00014819","09","18",65.5,"C",0000-09-18,"Chicago"
"USW00014819","09","19",65.1,"C",0000-09-19,"Chicago"
"USW00014819","09","20",64.7,"C",0000-09-20,"Chicago"
"USW00014819","09","21",64.2,"C",0000-09-21,"Chicago"
"USW00014819","09","22",63.8,"C",0000-09-22,"Chicago"
"USW00014819","09","23",63.3,"C",0000-09-23,"Chicago"
"USW00014819","09","24",62.9,"C",0000-09-24,"Chicago"
"USW00014819","09","25",62.4,"C",0000-09-25,"Chicago"
"USW00014819","09","26",62,"C",0000-09-26,"Chicago"
"USW00014819","09","27",61.6,"C",0000-09-27,"Chicago"
"USW00014819","09","28",61.1,"C",0000-09-28,"Chicago"
"USW00014819","09","29",60.7,"C",0000-09-29,"Chicago"
"USW00014819","09","30",60.3,"C",0000-09-30,"Chicago"
"USW00014819","10","1",59.9,"C",0000-10-01,"Chicago"
"USW00014819","10","2",59.4,"C",0000-10-02,"Chicago"
"USW00014819","10","3",59,"C",0000-10-03,"Chicago"
"USW00014819","10","4",58.6,"C",0000-10-04,"Chicago"
"USW00014819","10","5",58.2,"C",0000-10-05,"Chicago"
"USW00014819","10","6",57.8,"C",0000-10-06,"Chicago"
"USW00014819","10","7",57.5,"C",0000-10-07,"Chicago"
"USW00014819","10","8",57.1,"C",0000-10-08,"Chicago"
"USW00014819","10","9",56.7,"C",0000-10-09,"Chicago"
"USW00014819","10","10",56.3,"C",0000-10-10,"Chicago"
"USW00014819","10","11",56,"C",0000-10-11,"Chicago"
"USW00014819","10","12",55.6,"C",0000-10-12,"Chicago"
"USW00014819","10","13",55.3,"C",0000-10-13,"Chicago"
"USW00014819","10","14",54.9,"C",0000-10-14,"Chicago"
"USW00014819","10","15",54.5,"C",0000-10-15,"Chicago"
"USW00014819","10","16",54.2,"C",0000-10-16,"Chicago"
"USW00014819","10","17",53.9,"C",0000-10-17,"Chicago"
"USW00014819","10","18",53.5,"C",0000-10-18,"Chicago"
"USW00014819","10","19",53.2,"C",0000-10-19,"Chicago"
"USW00014819","10","20",52.8,"C",0000-10-20,"Chicago"
"USW00014819","10","21",52.5,"C",0000-10-21,"Chicago"
"USW00014819","10","22",52.1,"C",0000-10-22,"Chicago"
"USW00014819","10","23",51.8,"C",0000-10-23,"Chicago"
"USW00014819","10","24",51.4,"C",0000-10-24,"Chicago"
"USW00014819","10","25",51.1,"C",0000-10-25,"Chicago"
"USW00014819","10","26",50.7,"C",0000-10-26,"Chicago"
"USW00014819","10","27",50.3,"C",0000-10-27,"Chicago"
"USW00014819","10","28",49.9,"C",0000-10-28,"Chicago"
"USW00014819","10","29",49.6,"C",0000-10-29,"Chicago"
"USW00014819","10","30",49.2,"C",0000-10-30,"Chicago"
"USW00014819","10","31",48.8,"C",0000-10-31,"Chicago"
"USW00014819","11","1",48.4,"C",0000-11-01,"Chicago"
"USW00014819","11","2",48,"C",0000-11-02,"Chicago"
"USW00014819","11","3",47.5,"C",0000-11-03,"Chicago"
"USW00014819","11","4",47.1,"C",0000-11-04,"Chicago"
"USW00014819","11","5",46.7,"C",0000-11-05,"Chicago"
"USW00014819","11","6",46.2,"C",0000-11-06,"Chicago"
"USW00014819","11","7",45.8,"C",0000-11-07,"Chicago"
"USW00014819","11","8",45.3,"C",0000-11-08,"Chicago"
"USW00014819","11","9",44.8,"C",0000-11-09,"Chicago"
"USW00014819","11","10",44.4,"C",0000-11-10,"Chicago"
"USW00014819","11","11",43.9,"C",0000-11-11,"Chicago"
"USW00014819","11","12",43.4,"C",0000-11-12,"Chicago"
"USW00014819","11","13",42.9,"C",0000-11-13,"Chicago"
"USW00014819","11","14",42.4,"C",0000-11-14,"Chicago"
"USW00014819","11","15",41.9,"C",0000-11-15,"Chicago"
"USW00014819","11","16",41.4,"C",0000-11-16,"Chicago"
"USW00014819","11","17",40.9,"C",0000-11-17,"Chicago"
"USW00014819","11","18",40.4,"C",0000-11-18,"Chicago"
"USW00014819","11","19",39.9,"C",0000-11-19,"Chicago"
"USW00014819","11","20",39.4,"C",0000-11-20,"Chicago"
"USW00014819","11","21",38.8,"C",0000-11-21,"Chicago"
"USW00014819","11","22",38.3,"C",0000-11-22,"Chicago"
"USW00014819","11","23",37.8,"C",0000-11-23,"Chicago"
"USW00014819","11","24",37.3,"C",0000-11-24,"Chicago"
"USW00014819","11","25",36.8,"C",0000-11-25,"Chicago"
"USW00014819","11","26",36.3,"C",0000-11-26,"Chicago"
"USW00014819","11","27",35.8,"C",0000-11-27,"Chicago"
"USW00014819","11","28",35.4,"C",0000-11-28,"Chicago"
"USW00014819","11","29",34.9,"C",0000-11-29,"Chicago"
"USW00014819","11","30",34.4,"C",0000-11-30,"Chicago"
"USW00014819","12","1",34,"C",0000-12-01,"Chicago"
"USW00014819","12","2",33.5,"C",0000-12-02,"Chicago"
"USW00014819","12","3",33.1,"C",0000-12-03,"Chicago"
"USW00014819","12","4",32.7,"C",0000-12-04,"Chicago"
"USW00014819","12","5",32.2,"C",0000-12-05,"Chicago"
"USW00014819","12","6",31.8,"C",0000-12-06,"Chicago"
"USW00014819","12","7",31.5,"C",0000-12-07,"Chicago"
"USW00014819","12","8",31.1,"C",0000-12-08,"Chicago"
"USW00014819","12","9",30.7,"C",0000-12-09,"Chicago"
"USW00014819","12","10",30.4,"C",0000-12-10,"Chicago"
"USW00014819","12","11",30,"C",0000-12-11,"Chicago"
"USW00014819","12","12",29.7,"C",0000-12-12,"Chicago"
"USW00014819","12","13",29.4,"C",0000-12-13,"Chicago"
"USW00014819","12","14",29.1,"C",0000-12-14,"Chicago"
"USW00014819","12","15",28.8,"C",0000-12-15,"Chicago"
"USW00014819","12","16",28.5,"C",0000-12-16,"Chicago"
"USW00014819","12","17",28.3,"C",0000-12-17,"Chicago"
"USW00014819","12","18",28,"C",0000-12-18,"Chicago"
"USW00014819","12","19",27.8,"C",0000-12-19,"Chicago"
"USW00014819","12","20",27.6,"C",0000-12-20,"Chicago"
"USW00014819","12","21",27.3,"C",0000-12-21,"Chicago"
"USW00014819","12","22",27.1,"C",0000-12-22,"Chicago"
"USW00014819","12","23",26.9,"C",0000-12-23,"Chicago"
"USW00014819","12","24",26.7,"C",0000-12-24,"Chicago"
"USW00014819","12","25",26.6,"C",0000-12-25,"Chicago"
"USW00014819","12","26",26.4,"C",0000-12-26,"Chicago"
"USW00014819","12","27",26.2,"C",0000-12-27,"Chicago"
"USW00014819","12","28",26.1,"C",0000-12-28,"Chicago"
"USW00014819","12","29",26,"C",0000-12-29,"Chicago"
"USW00014819","12","30",25.8,"C",0000-12-30,"Chicago"
"USW00014819","12","31",25.7,"C",0000-12-31,"Chicago"
"USW00093107","01","1",55.2,"S",0000-01-01,"San Diego"
"USW00093107","01","2",55.3,"S",0000-01-02,"San Diego"
"USW00093107","01","3",55.3,"S",0000-01-03,"San Diego"
"USW00093107","01","4",55.4,"S",0000-01-04,"San Diego"
"USW00093107","01","5",55.4,"S",0000-01-05,"San Diego"
"USW00093107","01","6",55.5,"S",0000-01-06,"San Diego"
"USW00093107","01","7",55.5,"S",0000-01-07,"San Diego"
"USW00093107","01","8",55.6,"S",0000-01-08,"San Diego"
"USW00093107","01","9",55.6,"S",0000-01-09,"San Diego"
"USW00093107","01","10",55.7,"S",0000-01-10,"San Diego"
"USW00093107","01","11",55.7,"S",0000-01-11,"San Diego"
"USW00093107","01","12",55.8,"S",0000-01-12,"San Diego"
"USW00093107","01","13",55.8,"S",0000-01-13,"San Diego"
"USW00093107","01","14",55.9,"S",0000-01-14,"San Diego"
"USW00093107","01","15",55.9,"S",0000-01-15,"San Diego"
"USW00093107","01","16",55.9,"S",0000-01-16,"San Diego"
"USW00093107","01","17",56,"S",0000-01-17,"San Diego"
"USW00093107","01","18",56,"S",0000-01-18,"San Diego"
"USW00093107","01","19",56,"S",0000-01-19,"San Diego"
"USW00093107","01","20",56,"S",0000-01-20,"San Diego"
"USW00093107","01","21",56.1,"S",0000-01-21,"San Diego"
"USW00093107","01","22",56.1,"S",0000-01-22,"San Diego"
"USW00093107","01","23",56.1,"S",0000-01-23,"San Diego"
"USW00093107","01","24",56.1,"S",0000-01-24,"San Diego"
"USW00093107","01","25",56.1,"S",0000-01-25,"San Diego"
"USW00093107","01","26",56.2,"S",0000-01-26,"San Diego"
"USW00093107","01","27",56.2,"S",0000-01-27,"San Diego"
"USW00093107","01","28",56.2,"S",0000-01-28,"San Diego"
"USW00093107","01","29",56.2,"S",0000-01-29,"San Diego"
"USW00093107","01","30",56.2,"S",0000-01-30,"San Diego"
"USW00093107","01","31",56.2,"S",0000-01-31,"San Diego"
"USW00093107","02","1",56.2,"S",0000-02-01,"San Diego"
"USW00093107","02","2",56.2,"S",0000-02-02,"San Diego"
"USW00093107","02","3",56.3,"S",0000-02-03,"San Diego"
"USW00093107","02","4",56.3,"S",0000-02-04,"San Diego"
"USW00093107","02","5",56.3,"S",0000-02-05,"San Diego"
"USW00093107","02","6",56.3,"S",0000-02-06,"San Diego"
"USW00093107","02","7",56.3,"S",0000-02-07,"San Diego"
"USW00093107","02","8",56.3,"S",0000-02-08,"San Diego"
"USW00093107","02","9",56.4,"S",0000-02-09,"San Diego"
"USW00093107","02","10",56.4,"S",0000-02-10,"San Diego"
"USW00093107","02","11",56.4,"S",0000-02-11,"San Diego"
"USW00093107","02","12",56.4,"S",0000-02-12,"San Diego"
"USW00093107","02","13",56.4,"S",0000-02-13,"San Diego"
"USW00093107","02","14",56.5,"S",0000-02-14,"San Diego"
"USW00093107","02","15",56.5,"S",0000-02-15,"San Diego"
"USW00093107","02","16",56.5,"S",0000-02-16,"San Diego"
"USW00093107","02","17",56.5,"S",0000-02-17,"San Diego"
"USW00093107","02","18",56.6,"S",0000-02-18,"San Diego"
"USW00093107","02","19",56.6,"S",0000-02-19,"San Diego"
"USW00093107","02","20",56.6,"S",0000-02-20,"San Diego"
"USW00093107","02","21",56.7,"S",0000-02-21,"San Diego"
"USW00093107","02","22",56.7,"S",0000-02-22,"San Diego"
"USW00093107","02","23",56.7,"S",0000-02-23,"San Diego"
"USW00093107","02","24",56.7,"S",0000-02-24,"San Diego"
"USW00093107","02","25",56.8,"S",0000-02-25,"San Diego"
"USW00093107","02","26",56.8,"S",0000-02-26,"San Diego"
"USW00093107","02","27",56.8,"S",0000-02-27,"San Diego"
"USW00093107","02","28",56.9,"S",0000-02-28,"San Diego"
"USW00093107","02","29",56.9,"S",0000-02-29,"San Diego"
"USW00093107","03","1",56.9,"S",0000-03-01,"San Diego"
"USW00093107","03","2",56.9,"S",0000-03-02,"San Diego"
"USW00093107","03","3",56.9,"S",0000-03-03,"San Diego"
"USW00093107","03","4",57,"S",0000-03-04,"San Diego"
"USW00093107","03","5",57,"S",0000-03-05,"San Diego"
"USW00093107","03","6",57,"S",0000-03-06,"San Diego"
"USW00093107","03","7",57,"S",0000-03-07,"San Diego"
"USW00093107","03","8",57.1,"S",0000-03-08,"San Diego"
"USW00093107","03","9",57.1,"S",0000-03-09,"San Diego"
"USW00093107","03","10",57.1,"S",0000-03-10,"San Diego"
"USW00093107","03","11",57.1,"S",0000-03-11,"San Diego"
"USW00093107","03","12",57.2,"S",0000-03-12,"San Diego"
"USW00093107","03","13",57.2,"S",0000-03-13,"San Diego"
"USW00093107","03","14",57.2,"S",0000-03-14,"San Diego"
"USW00093107","03","15",57.3,"S",0000-03-15,"San Diego"
"USW00093107","03","16",57.3,"S",0000-03-16,"San Diego"
"USW00093107","03","17",57.3,"S",0000-03-17,"San Diego"
"USW00093107","03","18",57.3,"S",0000-03-18,"San Diego"
"USW00093107","03","19",57.4,"S",0000-03-19,"San Diego"
"USW00093107","03","20",57.4,"S",0000-03-20,"San Diego"
"USW00093107","03","21",57.5,"S",0000-03-21,"San Diego"
"USW00093107","03","22",57.5,"S",0000-03-22,"San Diego"
"USW00093107","03","23",57.6,"S",0000-03-23,"San Diego"
"USW00093107","03","24",57.6,"S",0000-03-24,"San Diego"
"USW00093107","03","25",57.7,"S",0000-03-25,"San Diego"
"USW00093107","03","26",57.7,"S",0000-03-26,"San Diego"
"USW00093107","03","27",57.8,"S",0000-03-27,"San Diego"
"USW00093107","03","28",57.8,"S",0000-03-28,"San Diego"
"USW00093107","03","29",57.9,"S",0000-03-29,"San Diego"
"USW00093107","03","30",58,"S",0000-03-30,"San Diego"
"USW00093107","03","31",58.1,"S",0000-03-31,"San Diego"
"USW00093107","04","1",58.1,"S",0000-04-01,"San Diego"
"USW00093107","04","2",58.2,"S",0000-04-02,"San Diego"
"USW00093107","04","3",58.3,"S",0000-04-03,"San Diego"
"USW00093107","04","4",58.4,"S",0000-04-04,"San Diego"
"USW00093107","04","5",58.5,"S",0000-04-05,"San Diego"
"USW00093107","04","6",58.6,"S",0000-04-06,"San Diego"
"USW00093107","04","7",58.7,"S",0000-04-07,"San Diego"
"USW00093107","04","8",58.9,"S",0000-04-08,"San Diego"
"USW00093107","04","9",59,"S",0000-04-09,"San Diego"
"USW00093107","04","10",59.1,"S",0000-04-10,"San Diego"
"USW00093107","04","11",59.2,"S",0000-04-11,"San Diego"
"USW00093107","04","12",59.4,"S",0000-04-12,"San Diego"
"USW00093107","04","13",59.5,"S",0000-04-13,"San Diego"
"USW00093107","04","14",59.6,"S",0000-04-14,"San Diego"
"USW00093107","04","15",59.8,"S",0000-04-15,"San Diego"
"USW00093107","04","16",59.9,"S",0000-04-16,"San Diego"
"USW00093107","04","17",60.1,"S",0000-04-17,"San Diego"
"USW00093107","04","18",60.2,"S",0000-04-18,"San Diego"
"USW00093107","04","19",60.3,"S",0000-04-19,"San Diego"
"USW00093107","04","20",60.5,"S",0000-04-20,"San Diego"
"USW00093107","04","21",60.6,"S",0000-04-21,"San Diego"
"USW00093107","04","22",60.8,"S",0000-04-22,"San Diego"
"USW00093107","04","23",60.9,"S",0000-04-23,"San Diego"
"USW00093107","04","24",61.1,"S",0000-04-24,"San Diego"
"USW00093107","04","25",61.2,"S",0000-04-25,"San Diego"
"USW00093107","04","26",61.3,"S",0000-04-26,"San Diego"
"USW00093107","04","27",61.5,"S",0000-04-27,"San Diego"
"USW00093107","04","28",61.6,"S",0000-04-28,"San Diego"
"USW00093107","04","29",61.7,"S",0000-04-29,"San Diego"
"USW00093107","04","30",61.8,"S",0000-04-30,"San Diego"
"USW00093107","05","1",61.9,"S",0000-05-01,"San Diego"
"USW00093107","05","2",62.1,"S",0000-05-02,"San Diego"
"USW00093107","05","3",62.2,"S",0000-05-03,"San Diego"
"USW00093107","05","4",62.3,"S",0000-05-04,"San Diego"
"USW00093107","05","5",62.4,"S",0000-05-05,"San Diego"
"USW00093107","05","6",62.5,"S",0000-05-06,"San Diego"
"USW00093107","05","7",62.6,"S",0000-05-07,"San Diego"
"USW00093107","05","8",62.7,"S",0000-05-08,"San Diego"
"USW00093107","05","9",62.7,"S",0000-05-09,"San Diego"
"USW00093107","05","10",62.8,"S",0000-05-10,"San Diego"
"USW00093107","05","11",62.9,"S",0000-05-11,"San Diego"
"USW00093107","05","12",63,"S",0000-05-12,"San Diego"
"USW00093107","05","13",63,"S",0000-05-13,"San Diego"
"USW00093107","05","14",63.1,"S",0000-05-14,"San Diego"
"USW00093107","05","15",63.2,"S",0000-05-15,"San Diego"
"USW00093107","05","16",63.2,"S",0000-05-16,"San Diego"
"USW00093107","05","17",63.3,"S",0000-05-17,"San Diego"
"USW00093107","05","18",63.4,"S",0000-05-18,"San Diego"
"USW00093107","05","19",63.4,"S",0000-05-19,"San Diego"
"USW00093107","05","20",63.5,"S",0000-05-20,"San Diego"
"USW00093107","05","21",63.6,"S",0000-05-21,"San Diego"
"USW00093107","05","22",63.6,"S",0000-05-22,"San Diego"
"USW00093107","05","23",63.7,"S",0000-05-23,"San Diego"
"USW00093107","05","24",63.8,"S",0000-05-24,"San Diego"
"USW00093107","05","25",63.8,"S",0000-05-25,"San Diego"
"USW00093107","05","26",63.9,"S",0000-05-26,"San Diego"
"USW00093107","05","27",64,"S",0000-05-27,"San Diego"
"USW00093107","05","28",64,"S",0000-05-28,"San Diego"
"USW00093107","05","29",64.1,"S",0000-05-29,"San Diego"
"USW00093107","05","30",64.2,"S",0000-05-30,"San Diego"
"USW00093107","05","31",64.3,"S",0000-05-31,"San Diego"
"USW00093107","06","1",64.4,"S",0000-06-01,"San Diego"
"USW00093107","06","2",64.5,"S",0000-06-02,"San Diego"
"USW00093107","06","3",64.6,"S",0000-06-03,"San Diego"
"USW00093107","06","4",64.7,"S",0000-06-04,"San Diego"
"USW00093107","06","5",64.8,"S",0000-06-05,"San Diego"
"USW00093107","06","6",65,"S",0000-06-06,"San Diego"
"USW00093107","06","7",65.1,"S",0000-06-07,"San Diego"
"USW00093107","06","8",65.2,"S",0000-06-08,"San Diego"
"USW00093107","06","9",65.4,"S",0000-06-09,"San Diego"
"USW00093107","06","10",65.5,"S",0000-06-10,"San Diego"
"USW00093107","06","11",65.7,"S",0000-06-11,"San Diego"
"USW00093107","06","12",65.8,"S",0000-06-12,"San Diego"
"USW00093107","06","13",66,"S",0000-06-13,"San Diego"
"USW00093107","06","14",66.2,"S",0000-06-14,"San Diego"
"USW00093107","06","15",66.3,"S",0000-06-15,"San Diego"
"USW00093107","06","16",66.5,"S",0000-06-16,"San Diego"
"USW00093107","06","17",66.7,"S",0000-06-17,"San Diego"
"USW00093107","06","18",66.9,"S",0000-06-18,"San Diego"
"USW00093107","06","19",67.1,"S",0000-06-19,"San Diego"
"USW00093107","06","20",67.2,"S",0000-06-20,"San Diego"
"USW00093107","06","21",67.4,"S",0000-06-21,"San Diego"
"USW00093107","06","22",67.6,"S",0000-06-22,"San Diego"
"USW00093107","06","23",67.8,"S",0000-06-23,"San Diego"
"USW00093107","06","24",68,"S",0000-06-24,"San Diego"
"USW00093107","06","25",68.2,"S",0000-06-25,"San Diego"
"USW00093107","06","26",68.4,"S",0000-06-26,"San Diego"
"USW00093107","06","27",68.6,"S",0000-06-27,"San Diego"
"USW00093107","06","28",68.7,"S",0000-06-28,"San Diego"
"USW00093107","06","29",68.9,"S",0000-06-29,"San Diego"
"USW00093107","06","30",69.1,"S",0000-06-30,"San Diego"
"USW00093107","07","1",69.3,"S",0000-07-01,"San Diego"
"USW00093107","07","2",69.4,"S",0000-07-02,"San Diego"
"USW00093107","07","3",69.6,"S",0000-07-03,"San Diego"
"USW00093107","07","4",69.8,"S",0000-07-04,"San Diego"
"USW00093107","07","5",69.9,"S",0000-07-05,"San Diego"
"USW00093107","07","6",70.1,"S",0000-07-06,"San Diego"
"USW00093107","07","7",70.2,"S",0000-07-07,"San Diego"
"USW00093107","07","8",70.3,"S",0000-07-08,"San Diego"
"USW00093107","07","9",70.5,"S",0000-07-09,"San Diego"
"USW00093107","07","10",70.6,"S",0000-07-10,"San Diego"
"USW00093107","07","11",70.7,"S",0000-07-11,"San Diego"
"USW00093107","07","12",70.8,"S",0000-07-12,"San Diego"
"USW00093107","07","13",70.9,"S",0000-07-13,"San Diego"
"USW00093107","07","14",71.1,"S",0000-07-14,"San Diego"
"USW00093107","07","15",71.2,"S",0000-07-15,"San Diego"
"USW00093107","07","16",71.2,"S",0000-07-16,"San Diego"
"USW00093107","07","17",71.3,"S",0000-07-17,"San Diego"
"USW00093107","07","18",71.4,"S",0000-07-18,"San Diego"
"USW00093107","07","19",71.5,"S",0000-07-19,"San Diego"
"USW00093107","07","20",71.6,"S",0000-07-20,"San Diego"
"USW00093107","07","21",71.6,"S",0000-07-21,"San Diego"
"USW00093107","07","22",71.7,"S",0000-07-22,"San Diego"
"USW00093107","07","23",71.8,"S",0000-07-23,"San Diego"
"USW00093107","07","24",71.8,"S",0000-07-24,"San Diego"
"USW00093107","07","25",71.9,"S",0000-07-25,"San Diego"
"USW00093107","07","26",71.9,"S",0000-07-26,"San Diego"
"USW00093107","07","27",72,"S",0000-07-27,"San Diego"
"USW00093107","07","28",72,"S",0000-07-28,"San Diego"
"USW00093107","07","29",72.1,"S",0000-07-29,"San Diego"
"USW00093107","07","30",72.1,"S",0000-07-30,"San Diego"
"USW00093107","07","31",72.2,"S",0000-07-31,"San Diego"
"USW00093107","08","1",72.2,"S",0000-08-01,"San Diego"
"USW00093107","08","2",72.2,"S",0000-08-02,"San Diego"
"USW00093107","08","3",72.3,"S",0000-08-03,"San Diego"
"USW00093107","08","4",72.3,"S",0000-08-04,"San Diego"
"USW00093107","08","5",72.4,"S",0000-08-05,"San Diego"
"USW00093107","08","6",72.4,"S",0000-08-06,"San Diego"
