"ideology_score","year","group","party"
0.705,2011,"GOP.2011","GOP"
-0.281,2011,"DEM.2011","DEM"
0.836,2011,"GOP.2011","GOP"
0.65,2011,"GOP.2011","GOP"
0.672,2011,"GOP.2011","GOP"
0.663,2011,"GOP.2011","GOP"
0.693,2011,"GOP.2011","GOP"
-0.367,2011,"DEM.2011","DEM"
0.498,2011,"GOP.2011","GOP"
0.37,2011,"GOP.2011","GOP"
0.387,2011,"GOP.2011","GOP"
0.946,2011,"GOP.2011","GOP"
-0.533,2011,"DEM.2011","DEM"
0.691,2011,"GOP.2011","GOP"
-0.388,2011,"DEM.2011","DEM"
-0.345,2011,"DEM.2011","DEM"
-0.558,2011,"DEM.2011","DEM"
-0.493,2011,"DEM.2011","DEM"
0.592,2011,"GOP.2011","GOP"
-0.516,2011,"DEM.2011","DEM"
-0.37,2011,"DEM.2011","DEM"
-0.263,2011,"DEM.2011","DEM"
0.744,2011,"GOP.2011","GOP"
-0.356,2011,"DEM.2011","DEM"
-0.306,2011,"DEM.2011","DEM"
-0.334,2011,"DEM.2011","DEM"
0.457,2011,"GOP.2011","GOP"
-0.282,2011,"DEM.2011","DEM"
-0.341,2011,"DEM.2011","DEM"
-0.367,2011,"DEM.2011","DEM"
-0.414,2011,"DEM.2011","DEM"
-0.49,2011,"DEM.2011","DEM"
-0.4,2011,"DEM.2011","DEM"
0.468,2011,"GOP.2011","GOP"
-0.452,2011,"DEM.2011","DEM"
-0.556,2011,"DEM.2011","DEM"
-0.517,2011,"DEM.2011","DEM"
0.353,2011,"GOP.2011","GOP"
-0.374,2011,"DEM.2011","DEM"
-0.412,2011,"DEM.2011","DEM"
-0.5,2011,"DEM.2011","DEM"
-0.334,2011,"DEM.2011","DEM"
-0.339,2011,"DEM.2011","DEM"
0.614,2011,"GOP.2011","GOP"
0.538,2011,"GOP.2011","GOP"
-0.427,2011,"DEM.2011","DEM"
-0.556,2011,"DEM.2011","DEM"
-0.168,2011,"DEM.2011","DEM"
0.612,2011,"GOP.2011","GOP"
0.758,2011,"GOP.2011","GOP"
-0.219,2011,"DEM.2011","DEM"
-0.355,2011,"DEM.2011","DEM"
-0.524,2011,"DEM.2011","DEM"
0.642,2011,"GOP.2011","GOP"
-0.374,2011,"DEM.2011","DEM"
0.587,2011,"GOP.2011","GOP"
0.082,2011,"GOP.2011","GOP"
-0.399,2011,"DEM.2011","DEM"
0.91,2011,"GOP.2011","GOP"
0.774,2011,"GOP.2011","GOP"
-0.101,2011,"DEM.2011","DEM"
-0.144,2011,"DEM.2011","DEM"
0.795,2011,"GOP.2011","GOP"
0.788,2011,"GOP.2011","GOP"
-0.049,2011,"DEM.2011","DEM"
-0.453,2011,"DEM.2011","DEM"
-0.352,2011,"DEM.2011","DEM"
0.493,2011,"GOP.2011","GOP"
0.843,2011,"GOP.2011","GOP"
0.723,2011,"GOP.2011","GOP"
0.487,2011,"GOP.2011","GOP"
0.921,2011,"GOP.2011","GOP"
0.714,2011,"GOP.2011","GOP"
0.758,2011,"GOP.2011","GOP"
0.575,2011,"GOP.2011","GOP"
-0.403,2011,"DEM.2011","DEM"
-0.751,2011,"DEM.2011","DEM"
-0.511,2011,"DEM.2011","DEM"
0.673,2011,"GOP.2011","GOP"
-0.41,2011,"DEM.2011","DEM"
0.438,2011,"GOP.2011","GOP"
0.607,2011,"GOP.2011","GOP"
0.714,2011,"GOP.2011","GOP"
-0.392,2011,"DEM.2011","DEM"
0.631,2011,"GOP.2011","GOP"
0.726,2011,"GOP.2011","GOP"
-0.08,2011,"DEM.2011","DEM"
0.492,2011,"GOP.2011","GOP"
0.457,2011,"GOP.2011","GOP"
0.752,2011,"GOP.2011","GOP"
-0.388,2011,"DEM.2011","DEM"
-0.419,2011,"DEM.2011","DEM"
0.635,2011,"GOP.2011","GOP"
-0.5,2011,"DEM.2011","DEM"
-0.49,2011,"DEM.2011","DEM"
-0.238,2011,"DEM.2011","DEM"
-0.426,2011,"DEM.2011","DEM"
-0.386,2011,"DEM.2011","DEM"
0.454,2011,"GOP.2011","GOP"
-0.137,2011,"DEM.2011","DEM"
0.484,2011,"GOP.2011","GOP"
0.529,2011,"GOP.2011","GOP"
0.43,2011,"GOP.2011","GOP"
0.532,2011,"GOP.2011","GOP"
0.54,2011,"GOP.2011","GOP"
0.492,2011,"GOP.2011","GOP"
0.4,2011,"GOP.2011","GOP"
-0.265,2011,"DEM.2011","DEM"
-0.328,2011,"DEM.2011","DEM"
-0.4,2011,"DEM.2011","DEM"
0.515,2011,"GOP.2011","GOP"
0.815,2011,"GOP.2011","GOP"
-0.231,2011,"DEM.2011","DEM"
0.43,2011,"GOP.2011","GOP"
0.558,2011,"GOP.2011","GOP"
-0.413,2011,"DEM.2011","DEM"
-0.346,2011,"DEM.2011","DEM"
0.895,2011,"GOP.2011","GOP"
0.796,2011,"GOP.2011","GOP"
0.967,2011,"GOP.2011","GOP"
0.904,2011,"GOP.2011","GOP"
1,2011,"GOP.2011","GOP"
-0.393,2011,"DEM.2011","DEM"
0.521,2011,"GOP.2011","GOP"
0.742,2011,"GOP.2011","GOP"
1.062,2011,"GOP.2011","GOP"
0.66,2011,"GOP.2011","GOP"
0.772,2011,"GOP.2011","GOP"
-0.261,2011,"DEM.2011","DEM"
0.728,2011,"GOP.2011","GOP"
0.803,2011,"GOP.2011","GOP"
0.767,2011,"GOP.2011","GOP"
-0.424,2011,"DEM.2011","DEM"
0.939,2011,"GOP.2011","GOP"
0.895,2011,"GOP.2011","GOP"
0.766,2011,"GOP.2011","GOP"
0.674,2011,"GOP.2011","GOP"
0.875,2011,"GOP.2011","GOP"
0.714,2011,"GOP.2011","GOP"
0.578,2011,"GOP.2011","GOP"
0.746,2011,"GOP.2011","GOP"
-0.369,2011,"DEM.2011","DEM"
0.694,2011,"GOP.2011","GOP"
0.794,2011,"GOP.2011","GOP"
0.601,2011,"GOP.2011","GOP"
0.738,2011,"GOP.2011","GOP"
1.361,2011,"GOP.2011","GOP"
-0.332,2011,"DEM.2011","DEM"
-0.301,2011,"DEM.2011","DEM"
0.811,2011,"GOP.2011","GOP"
-0.454,2011,"DEM.2011","DEM"
0.818,2011,"GOP.2011","GOP"
-0.299,2011,"DEM.2011","DEM"
0.597,2011,"GOP.2011","GOP"
0.686,2011,"GOP.2011","GOP"
0.686,2011,"GOP.2011","GOP"
0.866,2011,"GOP.2011","GOP"
-0.414,2011,"DEM.2011","DEM"
0.935,2011,"GOP.2011","GOP"
0.75,2011,"GOP.2011","GOP"
-0.197,2011,"DEM.2011","DEM"
-0.309,2011,"DEM.2011","DEM"
-0.447,2011,"DEM.2011","DEM"
0.532,2011,"GOP.2011","GOP"
0.792,2011,"GOP.2011","GOP"
0.788,2011,"GOP.2011","GOP"
-0.098,2011,"DEM.2011","DEM"
0.949,2011,"GOP.2011","GOP"
-0.466,2011,"DEM.2011","DEM"
0.667,2011,"GOP.2011","GOP"
0.795,2011,"GOP.2011","GOP"
-0.416,2011,"DEM.2011","DEM"
0.619,2011,"GOP.2011","GOP"
0.799,2011,"GOP.2011","GOP"
0.77,2011,"GOP.2011","GOP"
0.723,2011,"GOP.2011","GOP"
-0.333,2011,"DEM.2011","DEM"
0.867,2011,"GOP.2011","GOP"
0.488,2011,"GOP.2011","GOP"
-0.29,2011,"DEM.2011","DEM"
-0.368,2011,"DEM.2011","DEM"
-0.261,2011,"DEM.2011","DEM"
-0.341,2011,"DEM.2011","DEM"
0.75,2011,"GOP.2011","GOP"
0.559,2011,"GOP.2011","GOP"
0.652,2011,"GOP.2011","GOP"
-0.277,2011,"DEM.2011","DEM"
-0.671,2011,"DEM.2011","DEM"
0.536,2011,"GOP.2011","GOP"
-0.285,2011,"DEM.2011","DEM"
0.508,2011,"GOP.2011","GOP"
0.489,2011,"GOP.2011","GOP"
-0.234,2011,"DEM.2011","DEM"
0.847,2011,"GOP.2011","GOP"
-0.545,2011,"DEM.2011","DEM"
-0.292,2011,"DEM.2011","DEM"
-0.52,2011,"DEM.2011","DEM"
1.191,2011,"GOP.2011","GOP"
0.764,2011,"GOP.2011","GOP"
0.834,2011,"GOP.2011","GOP"
0.929,2011,"GOP.2011","GOP"
0.939,2011,"GOP.2011","GOP"
0.5,2009,"GOP.2009","GOP"
0.062,2009,"DEM.2009","DEM"
0.468,2009,"GOP.2009","GOP"
0.461,2009,"GOP.2009","GOP"
-0.027,2009,"DEM.2009","DEM"
0.543,2009,"GOP.2009","GOP"
0.559,2009,"GOP.2009","GOP"
-0.227,2009,"DEM.2009","DEM"
0.472,2009,"GOP.2009","GOP"
-0.186,2009,"DEM.2009","DEM"
0.894,2009,"GOP.2009","GOP"
0.988,2009,"GOP.2009","GOP"
-0.408,2009,"DEM.2009","DEM"
-0.031,2009,"DEM.2009","DEM"
1.001,2009,"GOP.2009","GOP"
-0.569,2009,"DEM.2009","DEM"
-0.095,2009,"DEM.2009","DEM"
-0.322,2009,"DEM.2009","DEM"
-0.221,2009,"DEM.2009","DEM"
0.602,2009,"GOP.2009","GOP"
-0.114,2009,"DEM.2009","DEM"
-0.401,2009,"DEM.2009","DEM"
0.71,2009,"GOP.2009","GOP"
0.69,2009,"GOP.2009","GOP"
0.998,2009,"GOP.2009","GOP"
-0.418,2009,"DEM.2009","DEM"
-0.609,2009,"DEM.2009","DEM"
-0.599,2009,"DEM.2009","DEM"
-0.412,2009,"DEM.2009","DEM"
-0.659,2009,"DEM.2009","DEM"
-0.302,2009,"DEM.2009","DEM"
-0.332,2009,"DEM.2009","DEM"
-0.252,2009,"DEM.2009","DEM"
-0.468,2009,"DEM.2009","DEM"
-0.688,2009,"DEM.2009","DEM"
-0.376,2009,"DEM.2009","DEM"
-0.518,2009,"DEM.2009","DEM"
-0.405,2009,"DEM.2009","DEM"
-0.456,2009,"DEM.2009","DEM"
-0.224,2009,"DEM.2009","DEM"
0.674,2009,"GOP.2009","GOP"
-0.171,2009,"DEM.2009","DEM"
0.671,2009,"GOP.2009","GOP"
0.668,2009,"GOP.2009","GOP"
-0.398,2009,"DEM.2009","DEM"
0.588,2009,"GOP.2009","GOP"
0.574,2009,"GOP.2009","GOP"
0.594,2009,"GOP.2009","GOP"
-0.353,2009,"DEM.2009","DEM"
-0.334,2009,"DEM.2009","DEM"
-0.329,2009,"DEM.2009","DEM"
-0.439,2009,"DEM.2009","DEM"
-0.462,2009,"DEM.2009","DEM"
-0.502,2009,"DEM.2009","DEM"
-0.519,2009,"DEM.2009","DEM"
-0.414,2009,"DEM.2009","DEM"
-0.582,2009,"DEM.2009","DEM"
-0.278,2009,"DEM.2009","DEM"
-0.326,2009,"DEM.2009","DEM"
-0.459,2009,"DEM.2009","DEM"
-0.483,2009,"DEM.2009","DEM"
0.902,2009,"GOP.2009","GOP"
0.538,2009,"GOP.2009","GOP"
0.627,2009,"GOP.2009","GOP"
-0.331,2009,"DEM.2009","DEM"
0.521,2009,"GOP.2009","GOP"
0.694,2009,"GOP.2009","GOP"
0.968,2009,"GOP.2009","GOP"
-0.354,2009,"DEM.2009","DEM"
0.999,2009,"GOP.2009","GOP"
0.753,2009,"GOP.2009","GOP"
0.812,2009,"GOP.2009","GOP"
-0.624,2009,"DEM.2009","DEM"
0.732,2009,"GOP.2009","GOP"
-0.324,2009,"DEM.2009","DEM"
-0.404,2009,"DEM.2009","DEM"
-0.339,2009,"DEM.2009","DEM"
-0.235,2009,"DEM.2009","DEM"
-0.217,2009,"DEM.2009","DEM"
0.853,2009,"GOP.2009","GOP"
0.827,2009,"GOP.2009","GOP"
-0.279,2009,"DEM.2009","DEM"
-0.391,2009,"DEM.2009","DEM"
-0.329,2009,"DEM.2009","DEM"
-0.419,2009,"DEM.2009","DEM"
-0.254,2009,"DEM.2009","DEM"
-0.282,2009,"DEM.2009","DEM"
0.7,2009,"GOP.2009","GOP"
0.846,2009,"GOP.2009","GOP"
-0.17,2009,"DEM.2009","DEM"
-0.372,2009,"DEM.2009","DEM"
0.493,2009,"GOP.2009","GOP"
0.557,2009,"GOP.2009","GOP"
0.817,2009,"GOP.2009","GOP"
0.663,2009,"GOP.2009","GOP"
-0.421,2009,"DEM.2009","DEM"
0.617,2009,"GOP.2009","GOP"
0.489,2009,"GOP.2009","GOP"
-0.4,2009,"DEM.2009","DEM"
0.614,2009,"GOP.2009","GOP"
0.632,2009,"GOP.2009","GOP"
0.842,2009,"GOP.2009","GOP"
0.774,2009,"GOP.2009","GOP"
0.752,2009,"GOP.2009","GOP"
-0.324,2009,"DEM.2009","DEM"
0.469,2009,"GOP.2009","GOP"
-0.404,2009,"DEM.2009","DEM"
-0.411,2009,"DEM.2009","DEM"
-0.376,2009,"DEM.2009","DEM"
0.525,2009,"GOP.2009","GOP"
-0.222,2009,"DEM.2009","DEM"
-0.503,2009,"DEM.2009","DEM"
-0.143,2009,"DEM.2009","DEM"
0.477,2009,"GOP.2009","GOP"
0.727,2009,"GOP.2009","GOP"
-0.238,2009,"DEM.2009","DEM"
0.835,2009,"GOP.2009","GOP"
-0.425,2009,"DEM.2009","DEM"
-0.557,2009,"DEM.2009","DEM"
0.889,2009,"GOP.2009","GOP"
0.868,2009,"GOP.2009","GOP"
-0.114,2009,"DEM.2009","DEM"
0.863,2009,"GOP.2009","GOP"
0.999,2009,"GOP.2009","GOP"
0.987,2009,"GOP.2009","GOP"
0.756,2009,"GOP.2009","GOP"
-0.1,2009,"DEM.2009","DEM"
-0.297,2009,"DEM.2009","DEM"
-0.369,2009,"DEM.2009","DEM"
0.232,2009,"GOP.2009","GOP"
-0.48,2009,"DEM.2009","DEM"
0.068,2009,"DEM.2009","DEM"
0.431,2009,"GOP.2009","GOP"
-0.426,2009,"DEM.2009","DEM"
-0.509,2009,"DEM.2009","DEM"
-0.226,2009,"DEM.2009","DEM"
-0.477,2009,"DEM.2009","DEM"
-0.334,2009,"DEM.2009","DEM"
0.687,2009,"GOP.2009","GOP"
-0.465,2009,"DEM.2009","DEM"
-0.182,2009,"DEM.2009","DEM"
-0.586,2009,"DEM.2009","DEM"
0.688,2009,"GOP.2009","GOP"
-0.28,2009,"DEM.2009","DEM"
-0.387,2009,"DEM.2009","DEM"
0.658,2009,"GOP.2009","GOP"
-0.244,2009,"DEM.2009","DEM"
0.918,2009,"GOP.2009","GOP"
0.744,2009,"GOP.2009","GOP"
-0.352,2009,"DEM.2009","DEM"
0.543,2009,"GOP.2009","GOP"
0.6,2009,"GOP.2009","GOP"
-0.404,2009,"DEM.2009","DEM"
-0.099,2009,"DEM.2009","DEM"
0.625,2009,"GOP.2009","GOP"
0.945,2009,"GOP.2009","GOP"
0.63,2009,"GOP.2009","GOP"
0.768,2009,"GOP.2009","GOP"
0.845,2009,"GOP.2009","GOP"
-0.394,2009,"DEM.2009","DEM"
-0.109,2009,"DEM.2009","DEM"
0.03,2009,"DEM.2009","DEM"
-0.308,2009,"DEM.2009","DEM"
-0.272,2009,"DEM.2009","DEM"
-0.246,2009,"DEM.2009","DEM"
0.489,2009,"GOP.2009","GOP"
0.754,2009,"GOP.2009","GOP"
0.569,2009,"GOP.2009","GOP"
0.822,2009,"GOP.2009","GOP"
-0.224,2009,"DEM.2009","DEM"
0.532,2009,"GOP.2009","GOP"
0.496,2009,"GOP.2009","GOP"
0.555,2009,"GOP.2009","GOP"
-0.382,2009,"DEM.2009","DEM"
0.55,2009,"GOP.2009","GOP"
0.483,2009,"GOP.2009","GOP"
-0.183,2009,"DEM.2009","DEM"
0.784,2009,"GOP.2009","GOP"
0.254,2009,"GOP.2009","GOP"
-0.163,2009,"DEM.2009","DEM"
0.814,2009,"GOP.2009","GOP"
0.495,2009,"GOP.2009","GOP"
0.728,2009,"GOP.2009","GOP"
0.591,2009,"GOP.2009","GOP"
-0.475,2009,"DEM.2009","DEM"
-0.305,2009,"DEM.2009","DEM"
0.003,2009,"DEM.2009","DEM"
-0.265,2009,"DEM.2009","DEM"
-0.419,2009,"DEM.2009","DEM"
-0.562,2009,"DEM.2009","DEM"
-0.319,2009,"DEM.2009","DEM"
0.752,2009,"GOP.2009","GOP"
-0.417,2009,"DEM.2009","DEM"
-0.369,2009,"DEM.2009","DEM"
-0.603,2009,"DEM.2009","DEM"
-0.429,2009,"DEM.2009","DEM"
-0.535,2009,"DEM.2009","DEM"
-0.528,2009,"DEM.2009","DEM"
-0.413,2009,"DEM.2009","DEM"
-0.468,2009,"DEM.2009","DEM"
-0.519,2009,"DEM.2009","DEM"
-0.543,2009,"DEM.2009","DEM"
-0.349,2009,"DEM.2009","DEM"
-0.461,2009,"DEM.2009","DEM"
-0.385,2009,"DEM.2009","DEM"
0.791,2009,"GOP.2009","GOP"
0.871,2009,"GOP.2009","GOP"
0.628,2009,"GOP.2009","GOP"
-0.352,2009,"DEM.2009","DEM"
0.636,2009,"GOP.2009","GOP"
-0.341,2009,"DEM.2009","DEM"
0.645,2009,"GOP.2009","GOP"
-0.24,2009,"DEM.2009","DEM"
0.601,2009,"GOP.2009","GOP"
0.612,2009,"GOP.2009","GOP"
-0.343,2009,"DEM.2009","DEM"
-0.465,2009,"DEM.2009","DEM"
-0.585,2009,"DEM.2009","DEM"
-0.391,2009,"DEM.2009","DEM"
-0.275,2009,"DEM.2009","DEM"
0.726,2009,"GOP.2009","GOP"
0.763,2009,"GOP.2009","GOP"
-0.398,2009,"DEM.2009","DEM"
-0.556,2009,"DEM.2009","DEM"
0.822,2009,"GOP.2009","GOP"
-0.163,2009,"DEM.2009","DEM"
-0.508,2009,"DEM.2009","DEM"
0.008,2009,"DEM.2009","DEM"
-0.449,2009,"DEM.2009","DEM"
0.517,2009,"GOP.2009","GOP"
-0.163,2009,"DEM.2009","DEM"
-0.47,2009,"DEM.2009","DEM"
0.782,2009,"GOP.2009","GOP"
-0.306,2009,"DEM.2009","DEM"
-0.187,2009,"DEM.2009","DEM"
-0.417,2009,"DEM.2009","DEM"
0.707,2009,"GOP.2009","GOP"
0.659,2009,"GOP.2009","GOP"
0.398,2009,"GOP.2009","GOP"
0.661,2009,"GOP.2009","GOP"
0.5,2009,"GOP.2009","GOP"
0.545,2009,"GOP.2009","GOP"
0.729,2009,"GOP.2009","GOP"
0.705,2009,"GOP.2009","GOP"
-0.279,2009,"DEM.2009","DEM"
0.836,2009,"GOP.2009","GOP"
-0.312,2009,"DEM.2009","DEM"
-0.311,2009,"DEM.2009","DEM"
-0.286,2009,"DEM.2009","DEM"
-0.345,2009,"DEM.2009","DEM"
0.495,2009,"GOP.2009","GOP"
-0.131,2009,"DEM.2009","DEM"
0.361,2009,"GOP.2009","GOP"
0.926,2009,"GOP.2009","GOP"
-0.501,2009,"DEM.2009","DEM"
0.691,2009,"GOP.2009","GOP"
-0.372,2009,"DEM.2009","DEM"
-0.336,2009,"DEM.2009","DEM"
-0.559,2009,"DEM.2009","DEM"
0.576,2009,"GOP.2009","GOP"
-0.493,2009,"DEM.2009","DEM"
-0.37,2009,"DEM.2009","DEM"
-0.263,2009,"DEM.2009","DEM"
-0.163,2009,"DEM.2009","DEM"
-0.356,2009,"DEM.2009","DEM"
-0.309,2009,"DEM.2009","DEM"
-0.313,2009,"DEM.2009","DEM"
0.448,2009,"GOP.2009","GOP"
-0.275,2009,"DEM.2009","DEM"
-0.349,2009,"DEM.2009","DEM"
-0.375,2009,"DEM.2009","DEM"
-0.4,2009,"DEM.2009","DEM"
-0.491,2009,"DEM.2009","DEM"
-0.397,2009,"DEM.2009","DEM"
-0.458,2009,"DEM.2009","DEM"
-0.556,2009,"DEM.2009","DEM"
-0.519,2009,"DEM.2009","DEM"
-0.174,2009,"DEM.2009","DEM"
-0.372,2009,"DEM.2009","DEM"
-0.421,2009,"DEM.2009","DEM"
-0.495,2009,"DEM.2009","DEM"
-0.342,2009,"DEM.2009","DEM"
-0.343,2009,"DEM.2009","DEM"
-0.295,2009,"DEM.2009","DEM"
-0.082,2009,"DEM.2009","DEM"
-0.427,2009,"DEM.2009","DEM"
-0.553,2009,"DEM.2009","DEM"
0.369,2009,"GOP.2009","GOP"
-0.168,2009,"DEM.2009","DEM"
-0.196,2009,"DEM.2009","DEM"
-0.163,2009,"DEM.2009","DEM"
0.559,2009,"GOP.2009","GOP"
-0.325,2009,"DEM.2009","DEM"
-0.509,2009,"DEM.2009","DEM"
-0.261,2009,"DEM.2009","DEM"
0.642,2009,"GOP.2009","GOP"
-0.363,2009,"DEM.2009","DEM"
-0.255,2009,"DEM.2009","DEM"
0.122,2009,"GOP.2009","GOP"
-0.38,2009,"DEM.2009","DEM"
0.853,2009,"GOP.2009","GOP"
0.752,2009,"GOP.2009","GOP"
-0.106,2009,"DEM.2009","DEM"
-0.144,2009,"DEM.2009","DEM"
0.783,2009,"GOP.2009","GOP"
0.787,2009,"GOP.2009","GOP"
-0.049,2009,"DEM.2009","DEM"
-0.465,2009,"DEM.2009","DEM"
-0.341,2009,"DEM.2009","DEM"
-0.218,2009,"DEM.2009","DEM"
-0.168,2009,"DEM.2009","DEM"
0.723,2009,"GOP.2009","GOP"
0.486,2009,"GOP.2009","GOP"
0.921,2009,"GOP.2009","GOP"
0.714,2009,"GOP.2009","GOP"
-0.281,2009,"DEM.2009","DEM"
0.575,2009,"GOP.2009","GOP"
0.726,2009,"GOP.2009","GOP"
-0.394,2009,"DEM.2009","DEM"
-0.704,2009,"DEM.2009","DEM"
-0.511,2009,"DEM.2009","DEM"
0.668,2009,"GOP.2009","GOP"
-0.41,2009,"DEM.2009","DEM"
0.424,2009,"GOP.2009","GOP"
-0.285,2009,"DEM.2009","DEM"
-0.184,2009,"DEM.2009","DEM"
-0.388,2009,"DEM.2009","DEM"
-0.151,2009,"DEM.2009","DEM"
0.722,2009,"GOP.2009","GOP"
-0.08,2009,"DEM.2009","DEM"
0.488,2009,"GOP.2009","GOP"
0.496,2009,"GOP.2009","GOP"
0.63,2009,"GOP.2009","GOP"
-0.383,2009,"DEM.2009","DEM"
0.614,2009,"GOP.2009","GOP"
-0.482,2009,"DEM.2009","DEM"
-0.485,2009,"DEM.2009","DEM"
-0.238,2009,"DEM.2009","DEM"
-0.432,2009,"DEM.2009","DEM"
-0.402,2009,"DEM.2009","DEM"
-0.179,2009,"DEM.2009","DEM"
-0.137,2009,"DEM.2009","DEM"
0.484,2009,"GOP.2009","GOP"
0.495,2009,"GOP.2009","GOP"
-0.224,2009,"DEM.2009","DEM"
-0.226,2009,"DEM.2009","DEM"
0.543,2009,"GOP.2009","GOP"
-0.112,2009,"DEM.2009","DEM"
-0.31,2009,"DEM.2009","DEM"
-0.219,2009,"DEM.2009","DEM"
-0.265,2009,"DEM.2009","DEM"
-0.313,2009,"DEM.2009","DEM"
-0.373,2009,"DEM.2009","DEM"
0.501,2009,"GOP.2009","GOP"
0.797,2009,"GOP.2009","GOP"
-0.225,2009,"DEM.2009","DEM"
0.408,2009,"GOP.2009","GOP"
0.535,2009,"GOP.2009","GOP"
-0.379,2009,"DEM.2009","DEM"
-0.344,2009,"DEM.2009","DEM"
0.533,2009,"GOP.2009","GOP"
0.781,2009,"GOP.2009","GOP"
0.839,2009,"GOP.2009","GOP"
0.893,2009,"GOP.2009","GOP"
-0.282,2009,"DEM.2009","DEM"
-0.402,2009,"DEM.2009","DEM"
-0.174,2009,"DEM.2009","DEM"
0.742,2009,"GOP.2009","GOP"
1.017,2009,"GOP.2009","GOP"
0.642,2009,"GOP.2009","GOP"
-0.175,2009,"DEM.2009","DEM"
-0.25,2009,"DEM.2009","DEM"
-0.158,2009,"DEM.2009","DEM"
0.8,2009,"GOP.2009","GOP"
-0.222,2009,"DEM.2009","DEM"
-0.424,2009,"DEM.2009","DEM"
0.82,2009,"GOP.2009","GOP"
0.832,2009,"GOP.2009","GOP"
0.753,2009,"GOP.2009","GOP"
0.628,2009,"GOP.2009","GOP"
0.889,2009,"GOP.2009","GOP"
0.703,2009,"GOP.2009","GOP"
0.599,2009,"GOP.2009","GOP"
0.722,2009,"GOP.2009","GOP"
-0.372,2009,"DEM.2009","DEM"
0.671,2009,"GOP.2009","GOP"
0.751,2009,"GOP.2009","GOP"
0.589,2009,"GOP.2009","GOP"
0.724,2009,"GOP.2009","GOP"
1.292,2009,"GOP.2009","GOP"
-0.322,2009,"DEM.2009","DEM"
-0.295,2009,"DEM.2009","DEM"
-0.207,2009,"DEM.2009","DEM"
-0.447,2009,"DEM.2009","DEM"
0.791,2009,"GOP.2009","GOP"
-0.299,2009,"DEM.2009","DEM"
0.583,2009,"GOP.2009","GOP"
0.686,2009,"GOP.2009","GOP"
-0.294,2009,"DEM.2009","DEM"
0.798,2009,"GOP.2009","GOP"
-0.409,2009,"DEM.2009","DEM"
0.853,2009,"GOP.2009","GOP"
-0.217,2009,"DEM.2009","DEM"
-0.186,2009,"DEM.2009","DEM"
-0.308,2009,"DEM.2009","DEM"
-0.449,2009,"DEM.2009","DEM"
0.564,2009,"GOP.2009","GOP"
0.778,2009,"GOP.2009","GOP"
0.753,2009,"GOP.2009","GOP"
-0.105,2009,"DEM.2009","DEM"
0.949,2009,"GOP.2009","GOP"
-0.466,2009,"DEM.2009","DEM"
0.667,2009,"GOP.2009","GOP"
-0.025,2009,"DEM.2009","DEM"
-0.42,2009,"DEM.2009","DEM"
0.609,2009,"GOP.2009","GOP"
-0.1,2009,"DEM.2009","DEM"
0.741,2009,"GOP.2009","GOP"
0.718,2009,"GOP.2009","GOP"
-0.32,2009,"DEM.2009","DEM"
-0.172,2009,"DEM.2009","DEM"
0.469,2009,"GOP.2009","GOP"
-0.29,2009,"DEM.2009","DEM"
-0.352,2009,"DEM.2009","DEM"
-0.345,2009,"DEM.2009","DEM"
-0.274,2009,"DEM.2009","DEM"
0.558,2009,"GOP.2009","GOP"
0.625,2009,"GOP.2009","GOP"
-0.278,2009,"DEM.2009","DEM"
-0.664,2009,"DEM.2009","DEM"
0.518,2009,"GOP.2009","GOP"
-0.273,2009,"DEM.2009","DEM"
-0.284,2009,"DEM.2009","DEM"
0.468,2009,"GOP.2009","GOP"
-0.241,2009,"DEM.2009","DEM"
0.835,2009,"GOP.2009","GOP"
-0.542,2009,"DEM.2009","DEM"
-0.284,2009,"DEM.2009","DEM"
-0.514,2009,"DEM.2009","DEM"
1.148,2009,"GOP.2009","GOP"
0.723,2009,"GOP.2009","GOP"
-0.431,2009,"DEM.2009","DEM"
-0.325,2009,"DEM.2009","DEM"
0.939,2009,"GOP.2009","GOP"
0.523,2007,"GOP.2007","GOP"
0.523,2007,"GOP.2007","GOP"
0.466,2007,"GOP.2007","GOP"
0.464,2007,"GOP.2007","GOP"
-0.091,2007,"DEM.2007","DEM"
0.551,2007,"GOP.2007","GOP"
-0.227,2007,"DEM.2007","DEM"
0.452,2007,"GOP.2007","GOP"
0.407,2007,"GOP.2007","GOP"
0.914,2007,"GOP.2007","GOP"
0.961,2007,"GOP.2007","GOP"
-0.404,2007,"DEM.2007","DEM"
-0.031,2007,"DEM.2007","DEM"
0.989,2007,"GOP.2007","GOP"
-0.565,2007,"DEM.2007","DEM"
-0.095,2007,"DEM.2007","DEM"
-0.309,2007,"DEM.2007","DEM"
-0.224,2007,"DEM.2007","DEM"
0.582,2007,"GOP.2007","GOP"
-0.136,2007,"DEM.2007","DEM"
-0.398,2007,"DEM.2007","DEM"
0.697,2007,"GOP.2007","GOP"
0.663,2007,"GOP.2007","GOP"
0.596,2007,"GOP.2007","GOP"
-0.408,2007,"DEM.2007","DEM"
-0.588,2007,"DEM.2007","DEM"
-0.591,2007,"DEM.2007","DEM"
-0.424,2007,"DEM.2007","DEM"
-0.662,2007,"DEM.2007","DEM"
-0.29,2007,"DEM.2007","DEM"
-0.252,2007,"DEM.2007","DEM"
-0.366,2007,"DEM.2007","DEM"
-0.468,2007,"DEM.2007","DEM"
-0.681,2007,"DEM.2007","DEM"
-0.374,2007,"DEM.2007","DEM"
