sales,price,brand,ad
10816,1.58,dominicks,0
37120,1.58,dominicks,1
7424,1.58,dominicks,0
8000,1.58,dominicks,0
1984,1.58,dominicks,0
6400,1.58,dominicks,1
10112,1.58,dominicks,0
11072,1.58,dominicks,0
28480.00001,1.58,dominicks,1
21952,1.58,dominicks,0
21184,1.58,dominicks,1
5312,1.58,dominicks,0
8256,1.58,dominicks,1
12928,1.58,dominicks,0
2944,1.58,dominicks,0
7040,1.58,dominicks,0
16768,1.58,dominicks,0
57536.00001,1.58,dominicks,0
17856,1.58,dominicks,0
4800,1.58,dominicks,0
4928,1.58,dominicks,0
6912,1.58,dominicks,0
56639.99998,1.58,dominicks,1
10432,1.58,dominicks,0
24320,1.58,dominicks,0
5824,1.58,dominicks,0
8192,1.58,dominicks,0
8704,1.58,dominicks,0
80703.99997,1.29,dominicks,1
21376,1.29,dominicks,0
7232,1.59,dominicks,0
10752,1.59,dominicks,0
10560,1.69,dominicks,0
10112,1.69,dominicks,0
71232.00003,1.69,dominicks,0
39296.00002,1.69,dominicks,0
13760,1.69,dominicks,0
10240,1.69,dominicks,0
8960,1.69,dominicks,0
12992,1.69,dominicks,0
16256,1.29,dominicks,0
7936,1.69,dominicks,0
5248,1.69,dominicks,0
39808,1.49,dominicks,1
6656,1.59,dominicks,1
8192,1.69,dominicks,0
20864,1.49,dominicks,0
23744,1.29,dominicks,0
4416,1.69,dominicks,0
5120,1.79,dominicks,0
4864,1.79,dominicks,0
46399.99999,1.49,dominicks,0
6976,1.79,dominicks,0
21376,3.19,tropicana,0
13056,3.19,tropicana,0
12672,3.19,tropicana,0
13888,3.19,tropicana,0
12864,3.19,tropicana,0
12672,3.19,tropicana,0
15808,3.19,tropicana,0
11456,3.19,tropicana,0
14784,3.19,tropicana,0
11072,3.19,tropicana,0
10816,3.19,tropicana,0
13888,3.19,tropicana,0
17472,3.19,tropicana,0
15296,3.19,tropicana,0
13568,3.19,tropicana,1
12096,3.19,tropicana,0
11136,3.19,tropicana,0
11392,3.19,tropicana,0
11456,3.19,tropicana,0
11520,3.19,tropicana,0
16960,3.19,tropicana,0
15488,2.99,tropicana,0
15552,2.99,tropicana,0
13760,2.73,tropicana,0
12544,2.73,tropicana,0
25984,2.39,tropicana,0
16320,2.39,tropicana,0
13376,2.73,tropicana,0
16448,2.59,tropicana,0
12288,2.59,tropicana,0
12160,2.73,tropicana,0
10816,2.73,tropicana,0
22976,2.49,tropicana,0
13824,2.73,tropicana,0
13376,2.73,tropicana,0
12160,2.73,tropicana,0
11072,2.73,tropicana,0
13248,2.73,tropicana,0
8704,2.73,tropicana,0
126208.0001,1.36,tropicana,1
14976,2.73,tropicana,0
43712,1.99,tropicana,1
11648,2.73,tropicana,0
46655.99998,1.99,tropicana,1
20352,1.99,tropicana,0
8896,2.73,tropicana,0
18688,2.29,tropicana,1
11328,2.73,tropicana,0
9024,2.73,tropicana,0
49344,1.99,tropicana,0
19520,1.99,tropicana,0
12608,2.73,tropicana,0
18368,2.73,tropicana,0
41599.99999,1.99,tropicana,0
22912.00001,1.99,tropicana,0
8576,1.99,tropicana,0
19328,2.73,tropicana,1
26496,2.19,tropicana,0
14528,2.19,tropicana,0
9600,2.73,tropicana,0
9280,2.73,tropicana,0
12480,2.73,tropicana,0
48832.00002,1.99,tropicana,1
10944,2.73,tropicana,0
12800,2.49,tropicana,1
9088,2.73,tropicana,0
8256,2.73,tropicana,0
9728,2.73,tropicana,0
9088,2.73,tropicana,0
8256,2.73,tropicana,0
8192,2.73,tropicana,0
11264,2.73,tropicana,0
13440,2.73,tropicana,0
57664,1.99,tropicana,1
10176,2.73,tropicana,0
8064,2.73,tropicana,0
8448,2.73,tropicana,0
12352,2.73,tropicana,0
25023.99999,2.39,tropicana,0
26815.99999,2.39,tropicana,0
14592,2.29,tropicana,0
10496,2.29,tropicana,0
8896,2.59,tropicana,0
9664,2.59,tropicana,0
9600,2.59,tropicana,0
33407.99999,1.99,tropicana,1
8448,2.59,tropicana,0
53888.00002,1.99,tropicana,1
10176,1.79,tropicana,0
26496,1.79,tropicana,0
15936,1.79,tropicana,0
27136.00001,2.5,tropicana,1
11904,2.5,tropicana,0
11328,2.59,tropicana,0
15488,2.59,tropicana,0
41152.00002,1.94,tropicana,1
10368,2.59,tropicana,0
11904,2.59,tropicana,0
9600,2.59,tropicana,0
12032,2.59,tropicana,0
84736.00001,2.49,tropicana,1
17472,2.49,tropicana,0
51775.99998,1.99,tropicana,1
9920,2.59,tropicana,1
13696,2.59,tropicana,0
11264,2.59,tropicana,0
9856,2.59,tropicana,0
9472,2.59,tropicana,0
9664,2.59,tropicana,0
12800,2.49,tropicana,1
8064,2.59,tropicana,0
11584,2.59,tropicana,1
14400,2.59,tropicana,0
18752,2.49,tropicana,1
13376,2.49,tropicana,0
10624,2.59,tropicana,0
12928,2.79,tropicana,1
6976,3.09,tropicana,0
9984,2.62,minute.maid,0
10112,2.62,minute.maid,0
24192,2.59,minute.maid,1
9984,2.62,minute.maid,0
16448,2.62,minute.maid,0
23552.00001,2.39,minute.maid,1
11136,2.62,minute.maid,0
38464,1.99,minute.maid,1
7936,2.62,minute.maid,0
8960,2.62,minute.maid,0
10240,2.62,minute.maid,0
31231.99999,2.19,minute.maid,1
7168,2.62,minute.maid,0
8192,2.62,minute.maid,0
13568,2.62,minute.maid,0
46720.00002,1.99,minute.maid,1
7552,2.35,minute.maid,0
9280,2.62,minute.maid,0
42432.00002,1.99,minute.maid,1
7360,2.62,minute.maid,0
39679.99998,1.99,minute.maid,1
13056,1.99,minute.maid,0
12608,2.62,minute.maid,0
29055.99999,1.99,minute.maid,1
12608,1.99,minute.maid,0
16832,1.99,minute.maid,0
9344,1.99,minute.maid,0
12864,1.99,minute.maid,0
9984,1.98,minute.maid,0
7936,1.98,minute.maid,0
30143.99999,1.98,minute.maid,1
12096,1.98,minute.maid,0
14272,1.89,minute.maid,0
10560,1.89,minute.maid,0
12224,1.89,minute.maid,0
12096,1.98,minute.maid,1
8128,1.98,minute.maid,0
15040,1.98,minute.maid,0
78272,1.69,minute.maid,1
23552.00001,1.69,minute.maid,0
8960,1.98,minute.maid,1
12800,1.85,minute.maid,0
7488,1.85,minute.maid,0
9472,1.85,minute.maid,0
21376,1.85,minute.maid,0
107264,1.39,minute.maid,1
9408,1.85,minute.maid,0
9600,1.85,minute.maid,0
8512,1.85,minute.maid,0
7616,1.85,minute.maid,0
32512,1.38,minute.maid,1
11584,1.85,minute.maid,0
39936.00001,1.69,minute.maid,1
15296,1.69,minute.maid,0
7808,1.85,minute.maid,0
8768,1.85,minute.maid,0
9216,1.85,minute.maid,0
8576,1.85,minute.maid,0
8192,1.85,minute.maid,0
17792,1.85,minute.maid,0
98048.00003,1.29,minute.maid,1
10496,1.85,minute.maid,0
9664,1.85,minute.maid,0
10560,1.85,minute.maid,1
8320,1.85,minute.maid,0
10560,1.85,minute.maid,0
13184,1.79,minute.maid,0
12480,1.79,minute.maid,0
197119.9999,1.69,minute.maid,1
12608,1.85,minute.maid,0
35392,1.49,minute.maid,0
11456,1.85,minute.maid,0
13888,1.85,minute.maid,0
13312,1.85,minute.maid,0
10304,1.85,minute.maid,0
10560,1.85,minute.maid,0
11264,1.85,minute.maid,0
9024,1.85,minute.maid,0
11520,1.85,minute.maid,1
12800,1.85,minute.maid,0
7040,1.85,minute.maid,0
9856,2.49,minute.maid,1
9792,2.49,minute.maid,1
4160,2.49,minute.maid,0
6400,2.25,minute.maid,0
7232,1.99,minute.maid,0
138496,1.99,minute.maid,1
8192,1.99,minute.maid,0
7360,2.25,minute.maid,0
23168,1.99,minute.maid,1
8320,1.99,minute.maid,0
15168,1.99,minute.maid,1
12672,1.99,minute.maid,0
7744,2.25,minute.maid,0
48127.99999,1.68,minute.maid,1
5952,2.25,minute.maid,0
7552,2.25,minute.maid,0
7872,2.25,minute.maid,0
38080,1.68,minute.maid,1
6208,2.25,minute.maid,0
6144,2.29,minute.maid,0
8256,2.29,minute.maid,0
6656,2.29,minute.maid,0
6848,2.29,minute.maid,0
21888,2.03,minute.maid,1
7808,2.19,minute.maid,1
8896,2.29,minute.maid,0
38976,2.29,minute.maid,1
6272,2.29,minute.maid,0
6528,2.19,minute.maid,1
51327.99999,1.99,minute.maid,1
35392,1.99,minute.maid,1
15104,1.69,minute.maid,0
13184,1.69,minute.maid,0
22720,1.99,minute.maid,1
7040,2.29,minute.maid,0
5248,2.29,minute.maid,0
50623.99999,2.19,minute.maid,1
16000,1.59,dominicks,1
4928,2.29,dominicks,0
4160,2.29,dominicks,0
4224,2.29,dominicks,0
4800,2.29,dominicks,0
6976,2.09,dominicks,1
5312,2.09,dominicks,0
4160,2.09,dominicks,0
3072,2.09,dominicks,0
23232.00001,1.89,dominicks,1
13312,1.89,dominicks,0
13376,1.89,dominicks,0
17536,1.79,dominicks,0
39871.99999,1.79,dominicks,1
14656,1.79,dominicks,0
2496,2.29,dominicks,0
97663.99998,1.14,dominicks,1
2240,1.59,dominicks,0
18688,1.59,dominicks,1
27455.99999,1.29,dominicks,0
38528.00001,0.99,dominicks,0
25535.99999,1.59,dominicks,1
67584.00003,2.29,dominicks,1
10048,1.79,dominicks,0
31680,1.39,dominicks,1
8000,1.79,dominicks,0
2240,1.79,dominicks,0
12160,1.79,dominicks,0
101504,0.99,dominicks,1
21632,1.79,dominicks,0
7872,1.79,dominicks,0
28672.00001,1.49,dominicks,1
11776,1.49,dominicks,0
2048,1.79,dominicks,0
3712,1.79,dominicks,0
12224,1.79,dominicks,1
91328.00001,0.89,dominicks,1
1344,1.79,dominicks,0
3968,1.79,dominicks,0
3392,1.59,dominicks,1
5888,1.59,dominicks,0
4224,1.59,dominicks,0
95359.99997,0.99,dominicks,1
4608,1.79,dominicks,1
3072,1.79,dominicks,0
1664,1.79,dominicks,0
5376,1.79,dominicks,0
25855.99999,1.59,dominicks,1
6656,1.59,dominicks,0
6400,1.59,dominicks,0
9344,1.19,dominicks,1
20736,1.29,dominicks,0
5376,1.59,dominicks,0
2304,1.59,dominicks,0
11904,1.59,dominicks,1
3648,1.59,dominicks,0
5376,1.59,dominicks,0
67136.00002,0.99,dominicks,1
11456,0.99,dominicks,0
22400,1.49,dominicks,1
5440,1.49,dominicks,0
19904,1.39,dominicks,0
13696,1.39,dominicks,0
11968,1.39,dominicks,0
9024,1.58,dominicks,1
5824,1.58,dominicks,0
8768,1.58,dominicks,0
23552.00001,1.58,dominicks,1
6528,1.58,dominicks,0
4608,1.58,dominicks,0
2176,1.58,dominicks,0
6592,1.58,dominicks,1
6720,1.58,dominicks,0
8128,1.58,dominicks,0
13504,1.58,dominicks,1
14144,1.58,dominicks,0
10304,1.58,dominicks,1
2432,1.58,dominicks,0
8128,1.58,dominicks,1
7552,1.58,dominicks,0
1920,1.58,dominicks,0
5312,1.58,dominicks,0
10176,1.58,dominicks,0
55295.99999,1.58,dominicks,0
6400,1.58,dominicks,0
2816,1.58,dominicks,0
4352,1.58,dominicks,0
6464,1.58,dominicks,0
48191.99999,1.58,dominicks,1
8768,1.58,dominicks,0
28736,1.58,dominicks,0
7616,1.58,dominicks,0
9728,1.58,dominicks,0
53503.99998,1.29,dominicks,1
12096,1.29,dominicks,0
8448,1.59,dominicks,0
8320,1.59,dominicks,0
9664,1.69,dominicks,0
5760,1.69,dominicks,0
51968.00002,1.69,dominicks,0
20480,1.69,dominicks,0
6272,1.69,dominicks,0
4096,1.69,dominicks,0
2432,1.69,dominicks,0
7552,1.69,dominicks,0
11840,1.29,dominicks,0
7616,1.69,dominicks,0
5888,1.69,dominicks,0
36352,1.49,dominicks,1
5696,1.59,dominicks,1
7104,1.69,dominicks,0
19136,1.49,dominicks,0
7104,1.29,dominicks,0
5760,1.69,dominicks,0
3392,1.92,dominicks,0
5504,1.92,dominicks,0
30143.99999,1.49,dominicks,0
5120,1.92,dominicks,0
6848,3.66,tropicana,0
4544,3.66,tropicana,0
6912,3.66,tropicana,0
6912,3.66,tropicana,0
4800,3.66,tropicana,0
5120,3.66,tropicana,0
6656,3.66,tropicana,0
6976,3.66,tropicana,0
6848,3.66,tropicana,0
5056,3.66,tropicana,0
5312,3.66,tropicana,0
6144,3.66,tropicana,0
11072,3.29,tropicana,0
5824,3.66,tropicana,0
10816,3.29,tropicana,1
6016,3.29,tropicana,0
4736,3.51,tropicana,0
4544,3.51,tropicana,0
4928,3.51,tropicana,0
4928,3.51,tropicana,0
6272,3.66,tropicana,0
16896,2.99,tropicana,0
9472,2.99,tropicana,0
4288,3.39,tropicana,0
35904,2.39,tropicana,0
9984,2.39,tropicana,0
8320,3.39,tropicana,0
16960,2.59,tropicana,0
7936,2.59,tropicana,0
4480,3.39,tropicana,0
5632,3.39,tropicana,0
23936.00001,2.49,tropicana,0
7488,3.39,tropicana,0
6080,3.39,tropicana,0
5248,3.39,tropicana,0
5248,3.39,tropicana,0
5696,3.39,tropicana,0
4224,3.39,tropicana,0
47680.00001,1.69,tropicana,1
6656,3.39,tropicana,0
51648.00002,1.99,tropicana,1
10304,3.39,tropicana,0
49664.00002,1.99,tropicana,1
15680,1.99,tropicana,0
5632,3.39,tropicana,0
17920,2.29,tropicana,1
59840.00002,1.99,tropicana,0
8512,1.99,tropicana,0
4992,3.39,tropicana,0
12864,3.39,tropicana,0
38528.00001,1.99,tropicana,0
16448,1.99,tropicana,0
8640,1.99,tropicana,0
9088,3.39,tropicana,1
21696,2.19,tropicana,0
9152,2.19,tropicana,0
3456,3.39,tropicana,0
6144,3.39,tropicana,0
4160,3.39,tropicana,0
56000.00002,1.99,tropicana,1
5504,3.39,tropicana,0
9024,2.49,tropicana,1
7744,3.39,tropicana,0
7168,2.99,tropicana,0
7360,2.94,tropicana,0
8704,2.94,tropicana,0
6784,2.94,tropicana,0
8256,2.94,tropicana,0
9024,2.94,tropicana,0
8064,2.99,tropicana,0
67455.99997,1.99,tropicana,1
12992,2.99,tropicana,0
6464,2.99,tropicana,0
8448,2.99,tropicana,0
9728,2.99,tropicana,0
17536,2.39,tropicana,0
12416,2.39,tropicana,0
15040,2.29,tropicana,0
11200,2.29,tropicana,0
6784,2.99,tropicana,0
7744,2.99,tropicana,0
8384,2.99,tropicana,0
27136.00001,1.99,tropicana,1
7104,2.99,tropicana,0
40960.00001,1.99,tropicana,1
21312,1.79,tropicana,0
27520,1.79,tropicana,0
24704,1.79,tropicana,0
12224,2.99,tropicana,0
23168,2.5,tropicana,1
12608,2.5,tropicana,0
9216,2.99,tropicana,0
10368,2.99,tropicana,0
22528,2.24,tropicana,1
8000,2.99,tropicana,0
10048,2.99,tropicana,0
7424,2.99,tropicana,0
9344,2.99,tropicana,0
68415.99997,2.49,tropicana,1
19392,2.49,tropicana,0
61631.99999,1.99,tropicana,1
8384,2.99,tropicana,1
14720,2.69,tropicana,0
9408,2.99,tropicana,0
9152,2.99,tropicana,0
7616,2.99,tropicana,0
10048,2.89,tropicana,1
6080,2.99,tropicana,0
11392,2.79,tropicana,1
9344,2.99,tropicana,0
20992,2.49,tropicana,1
10880,2.49,tropicana,0
8320,2.99,tropicana,0
13376,2.79,tropicana,1
6912,2.99,tropicana,0
4992,2.99,minute.maid,0
54271.99999,1.99,minute.maid,1
6208,2.99,minute.maid,0
7168,2.99,minute.maid,0
41664.00002,2.59,minute.maid,1
4992,2.99,minute.maid,0
12608,2.99,minute.maid,0
26944,2.39,minute.maid,1
4992,2.99,minute.maid,0
56192,1.99,minute.maid,1
4352,2.99,minute.maid,0
5632,2.99,minute.maid,0
3456,2.99,minute.maid,0
5760,2.99,minute.maid,0
10112,2.99,minute.maid,0
46720.00002,1.99,minute.maid,1
5504,2.74,minute.maid,0
4352,2.99,minute.maid,0
65280.00002,1.73,minute.maid,1
3904,2.99,minute.maid,0
57407.99998,1.99,minute.maid,1
14528,1.99,minute.maid,0
13888,2.99,minute.maid,0
14272,1.99,minute.maid,0
18176,1.99,minute.maid,0
12416,1.99,minute.maid,0
13952,1.99,minute.maid,0
5696,2.71,minute.maid,0
8832,2.69,minute.maid,0
51903.99998,1.99,minute.maid,1
8960,2.46,minute.maid,0
8320,2.41,minute.maid,0
6848,2.41,minute.maid,0
10624,2.41,minute.maid,0
26048.00001,1.99,minute.maid,1
5120,2.46,minute.maid,0
13184,2.46,minute.maid,0
92160.00001,2.17,minute.maid,1
23615.99999,2.02,minute.maid,0
6528,2.46,minute.maid,1
7808,2.09,minute.maid,0
7360,2.09,minute.maid,0
7104,2.09,minute.maid,0
17728,2.09,minute.maid,0
129408,1.39,minute.maid,1
7936,2.26,minute.maid,0
9088,2.26,minute.maid,0
23936.00001,1.69,minute.maid,1
16064,2.26,minute.maid,0
61503.99998,1.69,minute.maid,1
13440,1.69,minute.maid,0
4160,2.26,minute.maid,0
4352,2.26,minute.maid,0
3648,2.26,minute.maid,0
4608,2.26,minute.maid,0
5440,2.26,minute.maid,0
12096,2.26,minute.maid,0
90111.99999,1.29,minute.maid,1
4032,2.26,minute.maid,0
5568,2.26,minute.maid,0
22848,1.99,minute.maid,1
7616,1.99,minute.maid,0
9408,1.89,minute.maid,0
10304,1.79,minute.maid,0
10432,1.79,minute.maid,0
161408,1.69,minute.maid,1
12224,2.26,minute.maid,0
28480.00001,1.49,minute.maid,0
4800,2.26,minute.maid,0
7296,2.26,minute.maid,0
10496,1.99,minute.maid,0
8000,1.99,minute.maid,0
5696,1.99,minute.maid,0
3456,2.26,minute.maid,0
6400,2.26,minute.maid,0
14336,1.99,minute.maid,1
16128,1.99,minute.maid,0
5504,1.99,minute.maid,0
13056,2.49,minute.maid,1
9408,2.49,minute.maid,1
4672,2.49,minute.maid,0
4096,2.66,minute.maid,0
7232,1.99,minute.maid,0
153087.9999,1.99,minute.maid,1
8768,1.99,minute.maid,0
5888,2.66,minute.maid,0
28416.00001,1.99,minute.maid,1
8512,1.99,minute.maid,0
7232,2.66,minute.maid,0
16256,1.99,minute.maid,1
14592,1.99,minute.maid,0
5824,2.66,minute.maid,0
24128,1.99,minute.maid,1
3648,2.66,minute.maid,0
5696,2.66,minute.maid,0
5760,2.66,minute.maid,0
31936,1.99,minute.maid,1
3968,2.66,minute.maid,0
3392,2.69,minute.maid,0
6016,2.69,minute.maid,0
4608,2.69,minute.maid,0
4608,2.69,minute.maid,0
17152,2.03,minute.maid,1
5632,2.19,minute.maid,1
4992,2.69,minute.maid,0
4928,2.69,minute.maid,0
4672,2.65,minute.maid,1
50495.99999,1.99,minute.maid,1
33728,1.99,minute.maid,1
16832,1.69,minute.maid,0
9856,1.69,minute.maid,0
25216.00001,1.99,minute.maid,1
6016,2.69,minute.maid,0
5440,2.49,minute.maid,0
45888,2.19,minute.maid,1
4864,1.59,dominicks,1
2752,2.49,dominicks,0
2624,2.49,dominicks,0
2240,2.49,dominicks,0
1472,2.49,dominicks,0
2688,2.49,dominicks,0
4800,2.49,dominicks,0
9280,2.09,dominicks,1
2432,2.09,dominicks,0
4800,2.09,dominicks,0
2304,2.09,dominicks,0
35071.99999,1.89,dominicks,1
8704,1.79,dominicks,0
50368.00001,1.79,dominicks,1
6784,1.79,dominicks,0
1216,2.49,dominicks,0
98687.99995,1.24,dominicks,1
1280,1.59,dominicks,0
26175.99999,1.59,dominicks,1
15040,1.29,dominicks,0
21888,0.99,dominicks,0
23360,1.59,dominicks,1
57472.00002,2.49,dominicks,1
43327.99999,1.39,dominicks,1
2368,2.19,dominicks,0
2432,2.19,dominicks,0
2624,2.19,dominicks,0
129792,0.99,dominicks,1
2496,2.19,dominicks,0
5504,2.19,dominicks,0
41088,1.49,dominicks,1
10176,1.49,dominicks,0
4544,2.19,dominicks,0
4288,2.19,dominicks,0
6400,1.99,dominicks,1
77887.99997,1.09,dominicks,1
1600,2.19,dominicks,0
5120,2.19,dominicks,0
17728,1.59,dominicks,1
9216,1.59,dominicks,0
8960,1.59,dominicks,0
145920,0.99,dominicks,1
1472,2.19,dominicks,1
2048,2.19,dominicks,0
1856,2.19,dominicks,0
8832,2.19,dominicks,0
4096,2.09,dominicks,0
10368,1.41,dominicks,1
20416,1.29,dominicks,0
3200,1.89,dominicks,0
7040,1.89,dominicks,0
24192,1.59,dominicks,1
7808,1.59,dominicks,0
8832,1.89,dominicks,0
64639.99999,0.99,dominicks,1
18944,0.99,dominicks,0
33664,1.49,dominicks,1
8768,1.49,dominicks,0
9152,1.39,dominicks,0
15232,1.39,dominicks,0
11904,1.39,dominicks,0
7744,1.58,dominicks,1
9728,1.58,dominicks,0
12608,1.58,dominicks,0
42303.99999,1.58,dominicks,1
12480,1.58,dominicks,0
5760,1.58,dominicks,0
3264,1.58,dominicks,0
6976,1.58,dominicks,1
8896,1.58,dominicks,0
5696,1.58,dominicks,0
29760,1.58,dominicks,1
14464,1.58,dominicks,0
10752,1.58,dominicks,1
9664,1.58,dominicks,0
11072,1.58,dominicks,1
4992,1.58,dominicks,0
3200,1.58,dominicks,0
4992,1.58,dominicks,0
15488,1.58,dominicks,0
47295.99999,1.58,dominicks,0
9152,1.58,dominicks,0
11968,1.58,dominicks,0
5696,1.58,dominicks,0
18176,1.58,dominicks,0
57088,1.58,dominicks,1
14144,1.58,dominicks,0
24064.00001,1.58,dominicks,0
9280,1.58,dominicks,0
6272,1.58,dominicks,0
9792,1.58,dominicks,0
78527.99999,1.29,dominicks,1
16576,1.29,dominicks,0
9280,1.89,dominicks,0
7936,1.89,dominicks,0
4928,1.99,dominicks,0
12480,1.69,dominicks,0
52032,1.69,dominicks,0
26560.00001,1.69,dominicks,0
8128,1.99,dominicks,0
3840,1.99,dominicks,0
1920,1.99,dominicks,0
6336,1.99,dominicks,0
7424,1.29,dominicks,0
8448,1.99,dominicks,0
31231.99999,1.49,dominicks,1
6080,1.89,dominicks,1
11520,1.99,dominicks,0
25408,1.79,dominicks,0
13312,1.29,dominicks,0
4032,1.99,dominicks,0
4672,1.99,dominicks,0
5824,1.99,dominicks,0
32384.00001,1.49,dominicks,0
7680,1.99,dominicks,0
6016,3.19,tropicana,0
5120,3.19,tropicana,0
4928,3.19,tropicana,0
5184,3.19,tropicana,0
5376,3.19,tropicana,0
5440,3.19,tropicana,0
6016,3.19,tropicana,0
6976,3.19,tropicana,0
4736,3.19,tropicana,0
11072,3.19,tropicana,0
6144,3.19,tropicana,0
5120,3.19,tropicana,0
5696,3.19,tropicana,0
7360,3.19,tropicana,0
6208,3.19,tropicana,0
5376,3.19,tropicana,1
4352,3.19,tropicana,0
5312,3.19,tropicana,0
6912,3.19,tropicana,0
4416,3.19,tropicana,0
5952,3.19,tropicana,0
8192,3.19,tropicana,0
12096,2.99,tropicana,0
10880,2.99,tropicana,0
6336,2.73,tropicana,0
7296,2.73,tropicana,0
31744,2.39,tropicana,0
13504,2.39,tropicana,0
10560,2.73,tropicana,0
11456,2.59,tropicana,0
8832,2.59,tropicana,0
7296,2.73,tropicana,0
7104,2.73,tropicana,0
17088,2.49,tropicana,0
7360,2.73,tropicana,0
6912,2.73,tropicana,0
10112,2.73,tropicana,0
6272,2.73,tropicana,0
6464,2.73,tropicana,0
5824,2.73,tropicana,0
57792.00001,1.36,tropicana,1
8000,2.73,tropicana,0
40320.00001,1.99,tropicana,1
6272,2.73,tropicana,0
48448.00001,1.99,tropicana,1
5888,1.99,tropicana,0
5952,2.73,tropicana,0
12032,2.29,tropicana,1
6912,2.73,tropicana,0
6272,2.73,tropicana,0
53568.00001,1.99,tropicana,0
8640,1.99,tropicana,0
6848,2.73,tropicana,0
7744,2.73,tropicana,0
40512.00002,1.99,tropicana,0
14464,1.99,tropicana,0
9600,1.99,tropicana,0
6976,2.73,tropicana,1
13248,2.19,tropicana,0
6592,2.19,tropicana,0
5376,2.73,tropicana,0
4864,2.73,tropicana,0
21184,2.73,tropicana,0
43008.00001,1.99,tropicana,1
7552,2.73,tropicana,0
8192,2.49,tropicana,1
6144,2.73,tropicana,0
6528,2.73,tropicana,0
5824,2.73,tropicana,0
5376,2.73,tropicana,0
8000,2.73,tropicana,0
5184,2.73,tropicana,0
7104,2.73,tropicana,0
6848,2.73,tropicana,0
61375.99999,1.99,tropicana,1
8000,2.73,tropicana,0
6592,2.73,tropicana,0
6592,2.73,tropicana,0
8320,2.73,tropicana,0
10880,2.39,tropicana,0
11136,2.39,tropicana,0
9152,2.29,tropicana,0
6592,2.29,tropicana,0
6464,2.59,tropicana,0
7232,2.59,tropicana,0
8256,2.59,tropicana,0
15168,1.99,tropicana,1
4672,2.59,tropicana,0
32063.99999,1.99,tropicana,1
11648,1.79,tropicana,0
39359.99999,1.79,tropicana,0
12416,1.79,tropicana,0
9920,2.59,tropicana,0
14464,2.5,tropicana,1
11392,2.5,tropicana,0
7168,2.59,tropicana,0
8640,2.59,tropicana,0
66240,1.94,tropicana,1
6144,2.59,tropicana,0
9024,2.59,tropicana,0
7168,2.59,tropicana,0
8960,2.59,tropicana,0
75264.00001,2.49,tropicana,1
13632,2.49,tropicana,0
31167.99999,1.99,tropicana,1
8960,2.59,tropicana,1
7232,2.59,tropicana,0
9984,2.59,tropicana,0
8512,2.59,tropicana,0
6912,2.59,tropicana,0
9408,2.49,tropicana,0
4416,2.62,minute.maid,0
56256,1.99,minute.maid,1
5440,2.62,minute.maid,0
31167.99999,2.59,minute.maid,1
4224,2.62,minute.maid,0
6016,2.62,minute.maid,0
20736,2.39,minute.maid,1
4096,2.62,minute.maid,0
47615.99999,1.99,minute.maid,1
3904,2.62,minute.maid,0
4608,2.62,minute.maid,0
4096,2.62,minute.maid,0
19456,2.19,minute.maid,1
3904,2.62,minute.maid,0
4544,2.62,minute.maid,0
7808,2.62,minute.maid,0
44607.99999,1.99,minute.maid,1
5120,2.48,minute.maid,0
4928,2.62,minute.maid,0
24383.99999,1.99,minute.maid,1
3200,2.62,minute.maid,0
60543.99998,1.99,minute.maid,1
6400,1.99,minute.maid,0
8768,2.62,minute.maid,0
21504,1.99,minute.maid,1
8640,1.99,minute.maid,0
14464,1.99,minute.maid,0
11072,1.99,minute.maid,0
9024,1.99,minute.maid,0
5312,1.98,minute.maid,0
6848,1.98,minute.maid,0
44544.00001,1.98,minute.maid,1
10752,1.98,minute.maid,0
10240,1.89,minute.maid,0
7040,1.89,minute.maid,0
7168,1.89,minute.maid,0
7552,1.98,minute.maid,1
5376,1.98,minute.maid,0
18304,1.98,minute.maid,0
129728,1.69,minute.maid,1
17984,1.69,minute.maid,0
7360,1.98,minute.maid,1
8960,1.85,minute.maid,0
7232,1.85,minute.maid,0
7040,1.85,minute.maid,0
21312,1.85,minute.maid,0
152511.9999,1.39,minute.maid,1
5824,1.85,minute.maid,0
6656,1.85,minute.maid,0
4288,1.85,minute.maid,0
5760,1.85,minute.maid,0
8128,1.38,minute.maid,1
13376,1.85,minute.maid,0
75136.00002,1.69,minute.maid,1
5376,1.69,minute.maid,0
4992,1.85,minute.maid,0
6784,1.85,minute.maid,0
5696,1.85,minute.maid,0
5696,1.85,minute.maid,0
4416,1.85,minute.maid,0
14400,1.85,minute.maid,0
150464,1.29,minute.maid,1
10112,1.85,minute.maid,0
6080,1.85,minute.maid,0
9344,1.85,minute.maid,1
6016,1.85,minute.maid,0
7360,1.85,minute.maid,0
10880,1.79,minute.maid,0
9344,1.79,minute.maid,0
315136.0001,1.69,minute.maid,1
16640,1.85,minute.maid,0
63807.99998,1.49,minute.maid,0
8064,1.85,minute.maid,0
6976,1.85,minute.maid,0
8832,1.85,minute.maid,0
6272,1.85,minute.maid,0
7936,1.85,minute.maid,0
5888,1.85,minute.maid,0
8256,1.85,minute.maid,0
7872,1.85,minute.maid,1
9984,1.85,minute.maid,0
4224,1.85,minute.maid,0
6720,2.49,minute.maid,1
5056,2.49,minute.maid,1
3136,2.49,minute.maid,0
3008,2.25,minute.maid,0
5120,1.99,minute.maid,0
217600,1.99,minute.maid,1
