"sat","tothrs","cumgpa","season","frstsem","crsgpa","verbmath","trmgpa","hssize","hsrank","id","female","black","white","ctrmgpa","ctothrs","ccrsgpa","ccrspop","cseason","hsperc","football"
610,83,2.25999999046326,0,0,2.72849988937378,0.90625,1.75,522,152,39451,0,0,1,-0.5,12,-0.197500228881836,66,-1,29.1187744140625,1
1110,18,3.22000002861023,1,0,2.39599990844727,0.947369992733002,3,591,10,39796,0,0,1,-0.220000028610229,18,-0.279800176620483,-387.470092773438,0,1.6920473575592,0
890,127,2.01999998092651,0,0,3.3264000415802,0.816330015659332,1.91999995708466,690,420,40439,0,1,0,0.169999957084656,15,0.516999959945679,428.799987792969,-1,60.8695640563965,1
850,107,2.13000011444092,0,0,3.01769995689392,0.888890027999878,2.25999999046326,572,86,40756,0,0,1,0.549999952316284,14,0.0074000358581543,177.400009155273,-1,15.0349645614624,0
1150,56,3.16000008583069,0,0,2.82290005683899,0.742420017719269,3,673,106,40833,0,0,1,-0.200000047683716,15,-0.0543999671936035,-165,-1,15.7503719329834,0
810,97,1.95000004768372,0,0,2.9128999710083,0.883719980716705,1.25,337,56,41429,0,0,1,-0.950000047683716,10,-0.104300022125244,-107.209991455078,-1,16.6172103881836,1
720,18,1.37999999523163,0,0,2.74839997291565,0.894739985466003,1.30999994277954,584,268,41585,0,1,0,-0.0100001096725464,17,0.0144999027252197,653,-1,45.8904113769531,1
1040,74,2.84999990463257,0,0,3.00219988822937,0.704919993877411,2.5,172,5,43168,0,0,1,0.170000076293945,18,0.383999824523926,-531.5,-1,2.9069766998291,1
1100,12,3.07999992370605,0,0,2.45530009269714,1,1.91999995708466,181,30,43205,0,0,1,-1.29000008106232,12,-0.435999870300293,62.7000122070312,-1,16.5745849609375,1
1000,14,2.14000010490417,1,0,2.66420006752014,0.818180024623871,1.86000001430511,154,5,43892,1,1,0,-0.28000009059906,14,-0.0606000423431396,433.5,0,3.24675321578979,0
980,17,0.939999997615814,1,0,2.68610000610352,0.849059998989105,1.47000002861023,151,30,44005,0,1,0,0.530000030994415,17,0.225600004196167,-423.399963378906,0,19.8675498962402,0
750,113,2.57999992370605,1,0,2.98779988288879,1.0270299911499,2.5,30,10,44165,1,0,1,-0.670000076293945,18,-0.231900215148926,-21.25,0,33.3333320617676,0
820,15,1.52999997138977,0,0,2.64000010490417,1,2.59999990463257,35,11,44224,0,0,1,0.889999866485596,15,0.221500158309937,-407.600036621094,-1,31.4285717010498,1
900,92,2.09999990463257,1,0,2.83850002288818,0.800000011920929,2.13000011444092,149,38,44397,0,0,1,-0.75,17,-0.0397000312805176,284.359985351562,0,25.5033550262451,0
1040,49,3.05999994277954,1,0,2.81270003318787,0.733330011367798,3.11999988555908,94,6,44548,1,0,1,0.059999942779541,16,0.0543999671936035,-123.169982910156,0,6.38297891616821,0
710,15,1.86000001430511,1,0,3.09209990501404,0.868420004844666,2.26999998092651,258,129,44571,1,1,0,0.519999980926514,15,0.248299837112427,401,0,50,0
1020,104,3.1800000667572,1,0,2.6149001121521,0.758620023727417,3,560,32,44657,1,0,1,-0.5,12,-0.151299953460693,-369.419982910156,0,5.7142858505249,0
980,103,2.20000004768372,0,0,2.90039992332458,0.959999978542328,2.88000011444092,299,42,44705,0,0,1,0.630000114440918,12,0.308899879455566,372.419982910156,-1,14.0468225479126,0
990,15,3.59999990463257,1,0,2.64409995079041,0.980000019073486,2.58999991416931,425,30,44718,1,0,1,-1.06000018119812,15,-0.166599988937378,100,1,7.05882358551025,0
950,83,2.13000011444092,0,0,2.75079989433289,0.938780009746552,2.14000010490417,265,43,44754,0,0,1,-0.609999895095825,15,-0.238500118255615,-348.130004882812,-1,16.2264156341553,1
960,112,2.98000001907349,1,0,2.77279996871948,0.959179997444153,3,10,1,44917,1,0,1,0.180000066757202,17,-0.234800100326538,-75.8700256347656,0,10,0
1100,48,2.5,1,0,2.63100004196167,0.803279995918274,3,742,31,45133,0,0,1,0.269999980926514,15,0.0348000526428223,211.469970703125,0,4.17789745330811,0
910,16,3.30999994277954,0,0,2.58360004425049,0.936169981956482,3.38000011444092,139,6,45153,0,0,1,0.070000171661377,16,0.283300161361694,-128.849975585938,-1,4.31654691696167,0
680,64,2.17000007629395,1,0,2.78329992294312,1,2.25,658,246,45161,0,0,1,0.25,15,-0.00150012969970703,-230.299987792969,1,37.3860168457031,0
1130,12,1.5,0,0,2.49060010910034,0.948279976844788,1.78999996185303,87,61,45166,0,0,1,0.289999961853027,12,0.0634000301361084,-99.4000244140625,-1,70.1149444580078,0
1010,42,2.21000003814697,1,0,2.90190005302429,0.803569972515106,2.5,553,169,45192,0,0,1,-0.190000057220459,13,0.144700050354004,-540.999938964844,0,30.5605792999268,0
990,47,1.97000002861023,1,0,2.46849989891052,0.706900000572205,2,599,253,45210,0,0,1,0.269999980926514,11,-0.313600063323975,284.669982910156,0,42.237060546875,0
1080,14,1.85000002384186,0,0,2.52230000495911,0.928569972515106,1.80999994277954,640,267,45248,0,0,1,-0.0500000715255737,14,0.176000118255615,-66.5799560546875,-1,41.71875,0
860,16,2.11999988555908,0,0,2.51519989967346,0.720000028610229,1.75,373,264,45395,0,0,1,-0.129999995231628,15,-0.410200119018555,330.4599609375,-1,70.7774810791016,1
790,15,1.79999995231628,1,0,2.72589993476868,0.926829993724823,2.38000011444092,624,285,45685,0,0,1,0.560000061988831,15,0.340100049972534,-304.529907226562,1,45.6730766296387,0
1070,15,1.33000004291534,1,0,2.7179000377655,0.945450007915497,0.899999976158142,361,182,45874,0,0,1,-0.509999990463257,15,0.322900056838989,5.1500244140625,0,50.4155120849609,0
850,15,1.73000001907349,1,0,2.80870008468628,0.888890027999878,1.85000002384186,224,191,46005,1,0,0,0.210000038146973,15,0.228200197219849,247,0,85.2678604125977,0
1070,55,3.25,1,0,2.73379993438721,0.945450007915497,2.79999995231628,481,33,46058,1,1,0,-0.200000047683716,17,0.107499837875366,196.399993896484,0,6.86070680618286,0
840,13,1.52999997138977,0,0,3.1136999130249,0.953490018844604,3.05999994277954,456,149,46068,0,0,1,1.32999992370605,13,0.587499856948853,-363.919982910156,-1,32.6754379272461,0
870,71,2.1800000667572,0,0,2.7056999206543,1.07142996788025,1.75,312,230,46146,0,0,1,-0.5,12,-0.282099962234497,-251,-1,73.7179489135742,1
990,44,1.95000004768372,1,0,2.52349996566772,0.62295001745224,2.19000005722046,500,73,46239,0,0,1,0.25,16,-0.0856001377105713,414.199981689453,0,14.6000003814697,0
710,42,1.95000004768372,1,0,2.99640011787415,1.21875,2.38000011444092,456,182,46247,1,1,0,0.800000071525574,12,0.249100208282471,-439.900024414062,0,39.912281036377,0
760,15,1.79999995231628,1,0,2.72639989852905,0.899999976158142,0.879999995231628,235,143,46294,0,0,1,-1,15,-0.108400106430054,296.140014648438,1,60.8510627746582,0
770,12,2.25,1,0,2.9711000919342,0.925000011920929,2.5,512,339,46348,1,0,1,0.349999904632568,12,0.171300172805786,-129.25,0,66.2109375,0
890,40,2.09999990463257,0,0,2.65450000762939,0.854170024394989,2.63000011444092,718,429,46563,0,0,1,0.130000114440918,12,0.0448999404907227,120.669982910156,-1,59.7493019104004,0
910,101,2.00999999046326,0,0,3.06150007247925,0.819999992847443,2.28999996185303,595,448,46717,0,0,1,0.789999961853027,18,0.246800184249878,-76.0399780273438,-1,75.2941207885742,0
1020,75,2.5699999332428,0,0,2.81060004234314,0.888890027999878,2.69000005722046,10,1,46765,0,0,1,0.269999980926514,12,0.249900102615356,-72.3300018310547,-1,10,0
1060,41,3.41000008583069,0,0,2.52699995040894,0.827589988708496,2.75,542,72,46775,0,0,1,-0.25,12,-0.172199964523315,309,-1,13.2841329574585,1
860,13,0.920000016689301,0,0,2.75650000572205,0.653850018978119,2,509,315,46778,0,0,1,1.07999992370605,13,0.372200012207031,833.949951171875,-1,61.8860511779785,1
920,15,2.25999999046326,1,0,2.60080003738403,0.769230008125305,2.5,509,106,46795,0,0,1,0.230000019073486,15,0.124000072479248,-148.330017089844,0,20.8251476287842,0
910,18,2.76999998092651,1,0,2.65930008888245,0.625,2.63000011444092,69,12,46887,1,1,0,-0.169999837875366,18,0.26830005645752,-136,0,17.3913040161133,0
700,69,2.13000011444092,1,0,3.05390000343323,0.666670024394989,2.5,625,202,46948,0,1,0,0,12,0.128400087356567,-46.25,0,32.3199996948242,0
1170,76,2.21000003814697,0,0,2.89450001716614,0.746270000934601,2.79999995231628,177,53,47220,0,0,1,0.629999876022339,12,0.260100126266479,-207.799987792969,-1,29.9435024261475,1
1010,42,2.34999990463257,1,0,3.12930011749268,0.836359977722168,2.5,322,168,47225,0,0,1,0.299999952316284,15,0.352200031280518,-81.1000061035156,0,52.1739120483398,0
700,12,2.5,1,0,2.79450011253357,0.891889989376068,2.79999995231628,200,80,47367,1,0,0,0.299999952316284,12,0.165800094604492,313.299987792969,0,40,0
