unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
130906,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01T00:00:00Z,13.5
130907,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00Z,13
130908,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00Z,5.9
130909,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01T00:00:00Z,22
130910,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,2005-01-01T00:00:00Z,15.6
130911,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,2005-01-01T00:00:00Z,16.9
130912,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,402,West Queens,2005-2007,2005-01-01T00:00:00Z,12.6
130913,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01T00:00:00Z,15
130914,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00Z,15.1
130915,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,2005-01-01T00:00:00Z,18.3
130916,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00Z,15.2
130917,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,2005-01-01T00:00:00Z,13.4
130918,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,2005-01-01T00:00:00Z,17.9
130919,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00Z,13
130920,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00Z,30.6
130921,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00Z,18.5
130922,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00Z,20.2
130923,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00Z,17.8
130924,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00Z,15.2
130925,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Citywide,1,New York City,2005-2007,2005-01-01T00:00:00Z,19.8
130926,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2005-2007,2005-01-01T00:00:00Z,30.8
130927,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,2005-01-01T00:00:00Z,19.6
130928,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,3,Manhattan,2005-2007,2005-01-01T00:00:00Z,18.3
130929,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01T00:00:00Z,15.7
130930,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00Z,17.5
130931,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01T00:00:00Z,28.2
130932,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,2005-01-01T00:00:00Z,25.9
130933,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01T00:00:00Z,30.6
130934,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00Z,28.4
130935,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,2005-01-01T00:00:00Z,35.3
130936,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,2005-01-01T00:00:00Z,39
130937,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,2005-01-01T00:00:00Z,36.8
130938,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,2005-01-01T00:00:00Z,28.9
130939,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01T00:00:00Z,28.6
130940,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01T00:00:00Z,34.3
130941,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00Z,32.8
130942,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,2005-01-01T00:00:00Z,24.3
130943,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,2005-01-01T00:00:00Z,26.8
130944,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,2005-01-01T00:00:00Z,24
130945,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01T00:00:00Z,25.1
130946,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,2005-01-01T00:00:00Z,25.8
130947,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,2005-01-01T00:00:00Z,33.8
130948,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00Z,37.8
130949,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,2005-01-01T00:00:00Z,27.6
130950,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01T00:00:00Z,35.1
130951,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,2005-01-01T00:00:00Z,39
130952,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00Z,18.4
130953,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,2005-01-01T00:00:00Z,14.2
130954,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01T00:00:00Z,20.6
130955,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00Z,17.1
130956,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00Z,13.4
130957,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01T00:00:00Z,25.1
130958,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,2005-01-01T00:00:00Z,18.6
130959,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,2005-01-01T00:00:00Z,22.6
130960,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,402,West Queens,2005-2007,2005-01-01T00:00:00Z,18.4
130961,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01T00:00:00Z,19.2
130962,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00Z,18.3
130963,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,2005-01-01T00:00:00Z,25.2
130964,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00Z,19.9
130965,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,2005-01-01T00:00:00Z,25.6
130966,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,2005-01-01T00:00:00Z,24.4
154594,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,311,Bensonhurst (CD11),2005,2005-01-01T00:00:00Z,19.1
130967,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00Z,19.2
130968,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00Z,28.8
130969,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00Z,25.5
130970,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00Z,25.9
130971,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00Z,27.1
130972,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00Z,23.9
130973,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Citywide,1,New York City,2005-2007,2005-01-01T00:00:00Z,25.7
130974,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2005-2007,2005-01-01T00:00:00Z,31.3
130975,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,2005-01-01T00:00:00Z,29.3
130976,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,3,Manhattan,2005-2007,2005-01-01T00:00:00Z,22.4
130977,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01T00:00:00Z,21.8
130978,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00Z,25.2
131027,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01T00:00:00Z,68.3
131028,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,2005-01-01T00:00:00Z,114.5
131029,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01T00:00:00Z,115.8
131030,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00Z,114.6
131031,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,105,Crotona -Tremont,2005-2007,2005-01-01T00:00:00Z,159.6
131032,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,106,High Bridge - Morrisania,2005-2007,2005-01-01T00:00:00Z,171.2
131033,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2005-2007,2005-01-01T00:00:00Z,169.4
131034,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,201,Greenpoint,2005-2007,2005-01-01T00:00:00Z,42.7
131035,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01T00:00:00Z,77.1
131036,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01T00:00:00Z,155.7
131037,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00Z,136.8
131038,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,205,Sunset Park,2005-2007,2005-01-01T00:00:00Z,37.7
131039,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,206,Borough Park,2005-2007,2005-01-01T00:00:00Z,12.4
131040,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2005-2007,2005-01-01T00:00:00Z,93.5
131041,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01T00:00:00Z,79.4
131042,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,2005-01-01T00:00:00Z,16.9
131043,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,2005-01-01T00:00:00Z,33.4
131044,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00Z,138.7
131045,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,301,Washington Heights,2005-2007,2005-01-01T00:00:00Z,110.4
131046,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01T00:00:00Z,292.5
131047,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,303,East Harlem,2005-2007,2005-01-01T00:00:00Z,224.8
131048,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00Z,80.5
131049,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,305,Upper East Side,2005-2007,2005-01-01T00:00:00Z,30
131050,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01T00:00:00Z,97.8
131051,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00Z,42.4
131052,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00Z,19.9
131053,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01T00:00:00Z,85.8
131054,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,310,Lower Manhattan,2005-2007,2005-01-01T00:00:00Z,57.2
131055,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,401,Long Island City - Astoria,2005-2007,2005-01-01T00:00:00Z,47.4
131056,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,402,West Queens,2005-2007,2005-01-01T00:00:00Z,61.5
131057,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01T00:00:00Z,38.8
131058,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00Z,23.4
131059,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2005-2007,2005-01-01T00:00:00Z,40.4
131060,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00Z,49.7
131061,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,407,Southwest Queens,2005-2007,2005-01-01T00:00:00Z,63.5
131062,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,408,Jamaica,2005-2007,2005-01-01T00:00:00Z,103.9
131063,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00Z,72.9
219979,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2011,2011-06-01T00:00:00Z,27.27
131064,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00Z,135.2
131065,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00Z,92.9
131066,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00Z,73.2
131067,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00Z,28
131068,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00Z,23.6
131069,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Citywide,1,New York City,2005-2007,2005-01-01T00:00:00Z,91.3
131070,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,1,Bronx,2005-2007,2005-01-01T00:00:00Z,136.1
131071,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,2,Brooklyn,2005-2007,2005-01-01T00:00:00Z,79
131072,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,3,Manhattan,2005-2007,2005-01-01T00:00:00Z,120.1
131073,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,4,Queens,2005-2007,2005-01-01T00:00:00Z,65.7
131074,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00Z,49.9
131123,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01T00:00:00Z,19.4
131124,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,2005-01-01T00:00:00Z,28.1
131125,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01T00:00:00Z,34.5
131126,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00Z,28
131127,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,105,Crotona -Tremont,2005-2007,2005-01-01T00:00:00Z,36
131128,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,106,High Bridge - Morrisania,2005-2007,2005-01-01T00:00:00Z,35.1
131129,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2005-2007,2005-01-01T00:00:00Z,35.9
131130,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,201,Greenpoint,2005-2007,2005-01-01T00:00:00Z,9.5
131131,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01T00:00:00Z,16.5
131132,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01T00:00:00Z,37.9
131133,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00Z,31.4
